,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,helm_id,trending,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,dnf_id,yay_id
216,adapter-transformers,Adapter-Hub/adapter-transformers,others,,https://github.com/adapter-hub/adapter-transformers,https://github.com/adapter-hub/adapter-transformers,Apache-2.0,2020-04-21 16:21:43.000,2022-10-13 14:34:24.000000,2022-10-13 12:07:34,10959,124.0,173.0,17.0,207.0,51.0,176.0,1024,Huggingface Transformers + Adapters =.,1428.0,31,True,2022-09-15 09:39:42,adapters3.1.0,12.0,adapter-transformers,,,,['huggingface'],93.0,93.0,https://pypi.org/project/adapter-transformers,39875.0,39875.0,,,,,,,,2.0,,,,,,,,,,,,,,,
217,TensorFlow Text,tensorflow/text,nlp,,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000,2022-10-07 22:35:50.000000,2022-10-07 22:35:45,742,35.0,240.0,39.0,840.0,37.0,147.0,994,Making text a first-class citizen in TensorFlow.,95.0,31,True,2022-09-08 08:15:31,2.10.0,42.0,tensorflow-text,,,,['tensorflow'],2327.0,2327.0,https://pypi.org/project/tensorflow-text,2061414.0,2061414.0,,,,,,,,2.0,,,,,,,,,,,,,,,
218,tensorflow-upstream,ROCmSoftwarePlatform/tensorflow-upstream,ml-frameworks,,https://github.com/ROCmSoftwarePlatform/tensorflow-upstream,https://github.com/ROCmSoftwarePlatform/tensorflow-upstream,Apache-2.0,2018-04-09 21:24:50.000,2022-10-12 21:02:07.000000,2022-10-12 15:08:35,140338,4520.0,73.0,48.0,1553.0,56.0,272.0,611,TensorFlow ROCm port.,4173.0,31,True,2019-10-11 17:16:09,2.0.0-rocm,2.0,tensorflow-rocm,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-rocm,2088.0,2088.0,,,,,,,,3.0,20.0,,,,,,,,,,,,,,
219,TFlearn,tflearn/tflearn,ml-frameworks,,https://github.com/tflearn/tflearn,https://github.com/tflearn/tflearn,,2016-03-31 12:05:53.000,2021-01-25 09:41:59.000000,2020-11-30 04:34:51,613,,2314.0,464.0,255.0,548.0,362.0,9583,Deep learning library featuring a higher-level API for TensorFlow.,128.0,30,False,2020-11-11 19:26:11,0.5.0,8.0,tflearn,,,,['tensorflow'],4108.0,4108.0,https://pypi.org/project/tflearn,21328.0,21328.0,,,,,,,,3.0,,,,,,,,,,,,,,,
220,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2022-10-12 21:08:19.000000,2022-10-12 21:08:18,1147,78.0,806.0,158.0,1449.0,159.0,707.0,6355,An open source python library for automated feature engineering.,68.0,30,True,2022-10-06 18:50:49,1.15.0,100.0,featuretools,conda-forge/featuretools,,,,,,https://pypi.org/project/featuretools,117547.0,119998.0,https://anaconda.org/conda-forge/featuretools,2022-10-06 20:42:19.884,112781.0,,,,,2.0,,,,,,,,,,,,,,,
221,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2022-10-11 21:31:46.000000,2022-09-16 15:26:12,2617,2.0,1038.0,210.0,971.0,54.0,565.0,5876,An open source library for deep learning end-to-end dialog systems and chatbots.,67.0,30,True,2022-09-16 15:29:30,0.17.6,53.0,deeppavlov,,,,['tensorflow'],295.0,295.0,https://pypi.org/project/deeppavlov,10426.0,10426.0,,,,,,,,2.0,,,,,,,deeppavlov/DeepPavlov,,,,,,,,
222,CleverHans,cleverhans-lab/cleverhans,adversarial,,https://github.com/cleverhans-lab/cleverhans,https://github.com/cleverhans-lab/cleverhans,MIT,2016-09-15 00:28:04.000,2022-10-10 00:55:34.000000,2021-09-23 22:14:27,3201,,1331.0,190.0,781.0,24.0,422.0,5617,"An adversarial example library for constructing attacks, building defenses, and benchmarking both.",129.0,30,False,2021-07-24 08:48:41,4.0.0,8.0,cleverhans,conda-forge/cleverhans,,,['tensorflow'],361.0,361.0,https://pypi.org/project/cleverhans,1619.0,1774.0,https://anaconda.org/conda-forge/cleverhans,2021-07-29 12:49:41.903,4364.0,,,,,2.0,,,,,,,,,,,,,,,
223,cuDF,rapidsai/cudf,gpu-utilities,,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000,2022-10-13 14:25:02.000000,2022-10-13 14:24:59,35737,402.0,639.0,133.0,7026.0,619.0,4237.0,5068,cuDF - GPU DataFrame Library.,252.0,30,True,2022-10-12 15:28:51,22.10.00,28.0,cudf,,,,,,,https://pypi.org/project/cudf,1783.0,1783.0,,,,,,,,2.0,,,,,,,,,,,,,,,
224,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2022-10-13 11:44:11.000000,2022-10-13 11:44:11,863,62.0,513.0,39.0,607.0,180.0,501.0,4757,A python library for easy manipulation and forecasting of time series.,67.0,30,True,2022-10-04 20:26:05,0.22.0,32.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,108.0,108.0,https://pypi.org/project/u8darts,7584.0,8626.0,https://anaconda.org/conda-forge/u8darts-all,2022-10-05 11:37:19.911,15529.0,https://hub.docker.com/r/unit8/darts,2022-10-04 21:57:32.356390,,360.0,2.0,,,,,,,,,,,,,,,
225,skorch,skorch-dev/skorch,ml-frameworks,,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000,2022-10-13 13:39:58.000000,2022-10-13 13:35:56,1018,26.0,313.0,79.0,457.0,45.0,405.0,4745,A scikit-learn compatible neural network library that wraps PyTorch.,51.0,30,True,2022-10-07 09:48:21,0.12.0,11.0,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",581.0,581.0,https://pypi.org/project/skorch,34620.0,47647.0,https://anaconda.org/conda-forge/skorch,2021-11-30 10:48:50.965,638363.0,,,,,3.0,,,,,,,,,,,,,,,
226,pyfolio,quantopian/pyfolio,financial-data,,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000,2022-09-27 11:28:21.000000,2020-07-15 13:46:58,1184,,1412.0,305.0,291.0,138.0,265.0,4653,Portfolio and risk analytics in Python.,56.0,30,False,2019-04-15 11:38:22,0.9.2,8.0,pyfolio,conda-forge/pyfolio,,,,462.0,462.0,https://pypi.org/project/pyfolio,6834.0,7008.0,https://anaconda.org/conda-forge/pyfolio,2020-05-16 14:11:57.267,9754.0,,,,,2.0,,,,,,,,,,,,,,,
227,imutils,PyImageSearch/imutils,image,,https://github.com/PyImageSearch/imutils,https://github.com/PyImageSearch/imutils,MIT,2015-01-11 20:05:39.000,2022-10-02 01:40:30.000000,2022-01-27 13:24:16,139,,984.0,151.0,108.0,87.0,78.0,4207,"A series of convenience functions to make basic image processing operations such as translation, rotation, resizing,..",21.0,30,True,,,3.0,imutils,conda-forge/imutils,,,,28194.0,28194.0,https://pypi.org/project/imutils,362443.0,365070.0,https://anaconda.org/conda-forge/imutils,2022-08-26 04:12:42.305,105088.0,,,,,2.0,,,,,,,,,,,,,,,
228,Ignite,pytorch/ignite,ml-frameworks,,https://github.com/pytorch/ignite,https://github.com/pytorch/ignite,BSD-3-Clause,2017-11-23 17:31:21.000,2022-10-10 15:39:08.000000,2022-10-09 21:41:00,1475,80.0,540.0,59.0,1605.0,112.0,991.0,4076,High-level library to help with training and evaluating neural networks in PyTorch flexibly and transparently.,178.0,30,True,2022-09-05 11:15:09,0.4.10,21.0,pytorch-ignite,pytorch/ignite,,,['pytorch'],,,https://pypi.org/project/pytorch-ignite,82471.0,84549.0,https://anaconda.org/pytorch/ignite,2022-09-05 11:20:52.451,108102.0,,,,,3.0,,,,,,,,,,,,,,,
229,sacred,IDSIA/sacred,ml-experiments,,https://github.com/IDSIA/sacred,https://github.com/IDSIA/sacred,MIT,2014-03-31 18:05:29.000,2022-09-09 06:01:06.000000,2022-09-09 06:01:05,1324,4.0,350.0,70.0,347.0,88.0,453.0,3917,"Sacred is a tool to help you configure, organize, log and reproduce experiments developed at IDSIA.",100.0,30,True,2022-03-28 13:51:55,0.8.3,11.0,sacred,conda-forge/sacred,,,,1602.0,1602.0,https://pypi.org/project/sacred,39389.0,39528.0,https://anaconda.org/conda-forge/sacred,2021-11-14 09:49:23.948,1536.0,,,,,2.0,,,,,,,,,,,,,,,
230,D-Tale,man-group/dtale,data-viz,,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2022-09-27 20:33:57.000000,2022-09-27 20:33:50,625,15.0,295.0,67.0,220.0,44.0,434.0,3666,Visualizer for pandas data structures.,28.0,30,True,2022-09-09 14:55:58,2.8.1,113.0,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",511.0,511.0,https://pypi.org/project/dtale,125859.0,130868.0,https://anaconda.org/conda-forge/dtale,2022-09-09 15:21:16.023,160316.0,,,,,2.0,,,,,,,,,,,,,,,
231,Captum,pytorch/captum,interpretability,,https://github.com/pytorch/captum,https://github.com/pytorch/captum,BSD-3-Clause,2019-08-27 15:34:41.000,2022-10-13 11:34:37.000000,2022-10-13 09:21:44,966,28.0,369.0,212.0,651.0,102.0,291.0,3489,Model interpretability and understanding for PyTorch.,91.0,30,True,2022-03-04 00:37:56,0.5.0,7.0,captum,conda-forge/captum,,,['pytorch'],726.0,726.0,https://pypi.org/project/captum,53013.0,53372.0,https://anaconda.org/conda-forge/captum,2022-03-04 22:07:02.170,3590.0,,,,,2.0,,,,,,,,,,,,,,,
232,AzureML SDK,Azure/MachineLearningNotebooks,ml-experiments,,https://github.com/Azure/MachineLearningNotebooks,https://github.com/Azure/MachineLearningNotebooks,MIT,2018-08-17 17:29:14.000,2022-10-11 20:07:27.000000,2022-10-11 20:07:26,1243,29.0,2172.0,2042.0,502.0,292.0,1038.0,3468,Python notebooks with ML and deep learning examples with Azure Machine Learning Python SDK | Microsoft.,61.0,30,True,2019-08-29 17:25:28,80469,28.0,azureml-sdk,,,,,,,https://pypi.org/project/azureml-sdk,2176862.0,2176871.0,,,,,,,,2.0,475.0,,,,,,,,,,,,,,
233,bqplot,bqplot/bqplot,data-viz,,https://github.com/bqplot/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2022-10-10 15:56:59.000000,2022-09-29 15:04:10,3545,23.0,438.0,106.0,958.0,211.0,361.0,3361,Plotting library for IPython/Jupyter notebooks.,59.0,30,True,2022-09-02 15:03:28,0.12.36,58.0,bqplot,conda-forge/bqplot,,,['jupyter'],35.0,35.0,https://pypi.org/project/bqplot,95894.0,115898.0,https://anaconda.org/conda-forge/bqplot,2022-09-02 17:23:26.370,1050593.0,,,,,2.0,,bqplot,https://www.npmjs.com/package/bqplot,6360.0,,,,,,,,,,,
234,dyNET,clab/dynet,ml-frameworks,,https://github.com/clab/dynet,https://github.com/clab/dynet,Apache-2.0,2015-02-08 23:09:21.000,2022-08-14 17:11:48.000000,2022-08-14 17:11:42,3272,1.0,673.0,186.0,732.0,260.0,665.0,3318,DyNet: The Dynamic Neural Network Toolkit.,160.0,30,True,2020-10-21 13:39:07,2.1.2,9.0,dyNET,,,,,225.0,225.0,https://pypi.org/project/dyNET,17628.0,17729.0,,,,,,,,3.0,7298.0,,,,,,,,,,,,,,
235,torchtext,pytorch/text,nlp,,https://github.com/pytorch/text,https://github.com/pytorch/text,BSD-3-Clause,2016-12-12 00:56:03.000,2022-10-13 11:35:15.000000,2022-10-11 21:17:26,1180,47.0,714.0,260.0,1251.0,231.0,458.0,3106,Data loaders and abstractions for text and NLP.,138.0,30,True,2022-08-05 22:18:59,0.13.1,20.0,torchtext,,,,['pytorch'],,,https://pypi.org/project/torchtext,271149.0,271149.0,,,,,,,,2.0,,,,,,,,,,,,,,,
236,TextDistance,life4/textdistance,nlp,,https://github.com/life4/textdistance,https://github.com/life4/textdistance,MIT,2017-05-05 08:46:10.000,2022-09-18 19:00:35.403000,2022-09-18 07:45:53,376,35.0,235.0,61.0,45.0,,,2965,"Compute distance between sequences. 30+ algorithms, pure python implementation, common interface, optional external..",13.0,30,True,2022-09-18 07:47:16,4.5.0,11.0,textdistance,conda-forge/textdistance,,,,2860.0,2860.0,https://pypi.org/project/textdistance,742193.0,746535.0,https://anaconda.org/conda-forge/textdistance,2022-09-18 19:00:35.403,229360.0,,,,,2.0,842.0,,,,,,,,,,,,,,
237,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2022-10-13 03:53:49.000000,2022-10-07 09:59:31,952,57.0,331.0,50.0,350.0,62.0,232.0,2578,NeuralProphet: A simple forecasting package.,30.0,30,True,2022-03-22 02:30:23,0.3.2,12.0,neuralprophet,,,,['pytorch'],129.0,129.0,https://pypi.org/project/neuralprophet,85438.0,85438.0,,,,,,,,2.0,,,,,,,,,,,,,,,
238,GluonNLP,dmlc/gluon-nlp,nlp,,https://github.com/dmlc/gluon-nlp,https://github.com/dmlc/gluon-nlp,Apache-2.0,2018-04-04 20:57:13.000,2022-08-30 14:53:09.000000,2021-08-24 19:11:38,840,,494.0,99.0,1041.0,234.0,296.0,2447,"Toolkit that enables easy text preprocessing, datasets loading and neural models building to help you speed up your..",82.0,30,False,2020-08-13 19:16:27,0.10.0,15.0,gluonnlp,,,,['mxnet'],957.0,957.0,https://pypi.org/project/gluonnlp,142317.0,142317.0,,,,,,,,2.0,,,,,,,,,,,,,,,
239,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2022-10-11 19:34:00.000000,2022-10-04 14:51:08,1587,3.0,297.0,59.0,143.0,91.0,186.0,2264,A machine learning toolkit dedicated to time-series data.,40.0,30,True,2021-08-16 07:09:52,0.5.2,21.0,tslearn,conda-forge/tslearn,,,['sklearn'],594.0,594.0,https://pypi.org/project/tslearn,128891.0,134799.0,https://anaconda.org/conda-forge/tslearn,2022-01-15 08:48:51.564,324942.0,,,,,2.0,,,,,,,,,,,,,,,
240,dtreeviz,parrt/dtreeviz,interpretability,,https://github.com/parrt/dtreeviz,https://github.com/parrt/dtreeviz,MIT,2018-08-13 21:45:15.000,2022-09-28 16:29:29.000000,2022-09-28 16:29:27,423,23.0,280.0,48.0,67.0,27.0,102.0,2241,A python library for decision tree visualization and model interpretation.,21.0,30,True,2022-07-08 19:37:21,1.3.7,26.0,dtreeviz,conda-forge/dtreeviz,,,,492.0,492.0,https://pypi.org/project/dtreeviz,137755.0,138804.0,https://anaconda.org/conda-forge/dtreeviz,2022-07-07 22:50:51.782,24141.0,,,,,2.0,,,,,,,,,,,,,,,
241,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2022-10-07 18:03:28.000000,2022-09-30 08:01:24,2841,8.0,637.0,78.0,787.0,192.0,583.0,2178,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",110.0,30,True,2022-09-30 09:11:37,0.1.20,10.0,pgmpy,,,,,425.0,425.0,https://pypi.org/project/pgmpy,55155.0,55161.0,,,,,,,,2.0,168.0,,,,,,,,,,,,,,
242,TextAttack,QData/TextAttack,adversarial,,https://github.com/QData/TextAttack,https://github.com/QData/TextAttack,MIT,2019-10-15 00:51:44.000,2022-10-03 13:52:38.000000,2022-09-23 22:25:02,2558,16.0,260.0,29.0,474.0,20.0,201.0,2105,"TextAttack is a Python framework for adversarial attacks, data augmentation, and model training in NLP..",54.0,30,True,2022-08-14 16:26:58,0.3.7,13.0,textattack,conda-forge/textattack,,,,97.0,97.0,https://pypi.org/project/textattack,10366.0,10530.0,https://anaconda.org/conda-forge/textattack,2021-06-29 21:16:15.345,4108.0,,,,,2.0,,,,,,,,,,,,,,,
243,shapash,MAIF/shapash,interpretability,,https://github.com/MAIF/shapash,https://github.com/MAIF/shapash,Apache-2.0,2020-04-29 07:34:23.000,2022-10-12 16:27:58.000000,2022-09-15 08:46:52,1193,55.0,244.0,38.0,240.0,18.0,106.0,1992,Shapash makes Machine Learning models transparent and understandable by everyone.,34.0,30,True,2022-09-15 09:09:46,2.1.1,19.0,shapash,,,,['jupyter'],85.0,85.0,https://pypi.org/project/shapash,22556.0,22556.0,,,,,,,,2.0,,,,,,,,,,,,,,,
244,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,Apache-2.0,2019-02-26 10:10:56.000,2022-10-12 15:07:55.000000,2022-10-12 15:07:55,514,66.0,197.0,42.0,487.0,113.0,198.0,1801,Algorithms for explaining machine learning models.,18.0,30,True,2022-09-26 10:27:18,0.8.0,26.0,alibi,,,,,205.0,205.0,https://pypi.org/project/alibi,27476.0,27476.0,,,,,,,,2.0,,,,,,,,,,,,,,,
245,jellyfish,jamesturk/jellyfish,nlp,,https://github.com/jamesturk/jellyfish,https://github.com/jamesturk/jellyfish,BSD-2-Clause,2010-07-09 20:41:11.000,2022-10-11 20:52:10.000000,2022-10-11 20:52:02,440,16.0,145.0,43.0,57.0,11.0,101.0,1731,a python library for doing approximate and phonetic matching of strings.,28.0,30,True,,,10.0,jellyfish,conda-forge/jellyfish,,,,4328.0,4328.0,https://pypi.org/project/jellyfish,2489984.0,2494751.0,https://anaconda.org/conda-forge/jellyfish,2022-04-08 08:13:55.565,348058.0,,,,,2.0,,,,,,,,,,,,,,,
246,ogb,snap-stanford/ogb,graph,,https://github.com/snap-stanford/ogb,https://github.com/snap-stanford/ogb,MIT,2019-11-22 22:13:57.000,2022-09-28 02:05:52.000000,2022-09-21 15:02:01,628,40.0,324.0,40.0,40.0,3.0,232.0,1470,"Benchmark datasets, data loaders, and evaluators for graph machine learning.",23.0,30,True,2022-08-20 11:06:28,1.3.4,14.0,ogb,conda-forge/ogb,,,,433.0,433.0,https://pypi.org/project/ogb,32051.0,32577.0,https://anaconda.org/conda-forge/ogb,2022-08-22 12:34:55.006,13157.0,,,,,2.0,,,,,,,,,,,,,,,
247,TF Recommenders,tensorflow/recommenders,recommender-systems,,https://github.com/tensorflow/recommenders,https://github.com/tensorflow/recommenders,Apache-2.0,2020-06-26 21:38:01.000,2022-10-11 09:59:14.000000,2022-10-07 18:33:48,333,19.0,210.0,48.0,267.0,148.0,148.0,1453,TensorFlow Recommenders is a library for building recommender system models using TensorFlow.,39.0,30,True,2022-09-28 22:56:14,0.7.2,15.0,tensorflow-recommenders,,,,['tensorflow'],146.0,146.0,https://pypi.org/project/tensorflow-recommenders,631790.0,631790.0,,,,,,,,2.0,,,,,,,,,,,,,,,
248,SciSpacy,allenai/scispacy,nlp,,https://github.com/allenai/scispacy,https://github.com/allenai/scispacy,Apache-2.0,2018-09-24 21:45:52.000,2022-09-15 07:50:35.000000,2022-09-07 00:21:25,998,23.0,163.0,55.0,184.0,25.0,241.0,1245,A full spaCy pipeline and models for scientific/biomedical documents.,26.0,30,True,2022-09-07 00:26:19,0.5.1,8.0,scispacy,,,,,519.0,519.0,https://pypi.org/project/scispacy,27264.0,27264.0,,,,,,,,2.0,,,,,,,,,,,,,,,
249,kmodes,nicodv/kmodes,others,,https://github.com/nicodv/kmodes,https://github.com/nicodv/kmodes,MIT,2013-08-01 11:54:40.000,2022-09-06 23:41:05.253000,2022-09-06 19:30:20,521,4.0,377.0,50.0,35.0,17.0,134.0,1082,"Python implementations of the k-modes and k-prototypes clustering algorithms, for clustering categorical data.",21.0,30,True,2022-09-06 19:52:23,0.12.2,11.0,kmodes,conda-forge/kmodes,,,,1476.0,1476.0,https://pypi.org/project/kmodes,445915.0,446501.0,https://anaconda.org/conda-forge/kmodes,2022-09-06 23:41:05.253,17585.0,,,,,2.0,,,,,,,,,,,,,,,
250,petl,petl-developers/petl,data-pipelines,,https://github.com/petl-developers/petl,https://github.com/petl-developers/petl,MIT,2011-08-19 09:51:03.000,2022-09-27 00:10:51.000000,2022-09-27 00:10:51,1262,8.0,173.0,51.0,188.0,74.0,368.0,1059,Python Extract Transform and Load Tables of Data.,58.0,30,True,2022-08-21 19:09:06,1.7.11,43.0,petl,conda-forge/petl,,http://petl.readthedocs.org,,828.0,828.0,https://pypi.org/project/petl,276556.0,278412.0,https://anaconda.org/conda-forge/petl,2022-08-22 00:25:07.600,135504.0,,,,,2.0,,,,,,,,,,,,,,,
251,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2022-10-13 11:01:02.000000,2022-10-11 10:46:14,10625,222.0,244.0,32.0,1426.0,316.0,491.0,857,Python package for earth-observing satellite data processing.,128.0,30,False,2022-08-15 08:08:33,0.37.1,48.0,satpy,conda-forge/satpy,,,,74.0,74.0,https://pypi.org/project/satpy,1862.0,4051.0,https://anaconda.org/conda-forge/satpy,2022-08-15 14:27:55.969,111655.0,,,,,3.0,,,,,,,,,,,,,,,
252,Neptune.ai,neptune-ai/neptune-client,ml-experiments,,https://github.com/neptune-ai/neptune-client,https://github.com/neptune-ai/neptune-client,Apache-2.0,2019-02-11 11:25:57.000,2022-10-13 13:54:55.000000,2022-10-12 11:06:41,1083,99.0,32.0,15.0,875.0,15.0,149.0,332,Experiment tracking tool and model registry.,34.0,30,True,2022-09-27 08:08:55,0.16.9,100.0,neptune-client,conda-forge/neptune-client,,,,776.0,776.0,https://pypi.org/project/neptune-client,506739.0,510017.0,https://anaconda.org/conda-forge/neptune-client,2022-09-27 11:36:20.634,108192.0,,,,,2.0,,,,,,,,,,,,,,,
253,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2022-09-21 14:21:04.000000,2022-06-10 09:12:18,238,,12251.0,1587.0,200.0,664.0,569.0,46043,The worlds simplest facial recognition api for Python and the command line.,54.0,29,True,2018-04-02 17:18:43,1.2.2,2.0,face_recognition,conda-forge/face_recognition,,,['pytorch'],,,https://pypi.org/project/face_recognition,45610.0,46025.0,https://anaconda.org/conda-forge/face_recognition,2021-04-30 19:06:15.265,10223.0,,,,,2.0,467.0,,,,,,,,,,,,,,
254,wordcloud,amueller/word_cloud,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000,2022-08-25 22:09:30.453000,2022-06-27 19:03:14,552,,2188.0,222.0,212.0,102.0,372.0,9033,A little word cloud generator in Python.,65.0,29,True,2018-07-26 17:23:44,1.5.0,10.0,wordcloud,conda-forge/wordcloud,,,,,,https://pypi.org/project/wordcloud,870136.0,874616.0,https://anaconda.org/conda-forge/wordcloud,2022-08-25 22:09:30.453,331557.0,,,,,2.0,,,,,,,,,,,,,,,
255,pretrainedmodels,Cadene/pretrained-models.pytorch,pytorch-utils,,https://github.com/Cadene/pretrained-models.pytorch,https://github.com/Cadene/pretrained-models.pytorch,BSD-3-Clause,2017-04-09 15:54:23.000,2022-04-22 09:08:45.000000,2020-04-16 08:02:22,154,,1772.0,225.0,46.0,81.0,94.0,8630,"Pretrained ConvNets for pytorch: NASNet, ResNeXt, ResNet, InceptionV4, InceptionResnetV2, Xception, DPN, etc.",22.0,29,False,,,1.0,pretrainedmodels,conda-forge/pretrainedmodels,,,['pytorch'],1848.0,1848.0,https://pypi.org/project/pretrainedmodels,98637.0,99096.0,https://anaconda.org/conda-forge/pretrainedmodels,2021-04-30 19:04:30.054,12870.0,,,,,1.0,,,,,,,,,,,,,,,
256,imageai,OlafenwaMoses/ImageAI,image,,https://github.com/OlafenwaMoses/ImageAI,https://github.com/OlafenwaMoses/ImageAI,MIT,2018-03-19 23:12:33.000,2022-09-25 13:44:28.000000,2021-05-08 20:05:36,292,,1943.0,282.0,73.0,263.0,432.0,7278,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,15.0,29,False,2021-01-04 19:24:41,essentials-v5,10.0,imageai,conda-forge/imageai,,,,1180.0,1180.0,https://pypi.org/project/imageai,10075.0,24796.0,https://anaconda.org/conda-forge/imageai,2021-04-30 19:03:25.297,4011.0,,,,,2.0,786990.0,,,,,,,,,,,,,,
