,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_monthly_downloads,helm_id,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,dnf_id,yay_id
281,Neptune.ai,neptune-ai/neptune-client,ml-experiments,,https://github.com/neptune-ai/neptune-client,https://github.com/neptune-ai/neptune-client,Apache-2.0,2019-02-11 11:25:57.000,2022-06-08 13:05:05.000000,2022-06-08 13:05:04,959,44.0,25.0,12.0,761.0,17.0,142.0,293,Experiment tracking tool and model registry.,28.0,29,False,2022-05-31 10:41:51,0.16.3,100.0,neptune-client,conda-forge/neptune-client,,,,659.0,659.0,https://pypi.org/project/neptune-client,735791.0,738127.0,https://anaconda.org/conda-forge/neptune-client,2022-05-31 23:23:44.173,67755.0,,,,,2.0,,,,,,,,,,,,,,,
282,backtrader,mementum/backtrader,financial-data,,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52.000,2022-04-27 09:26:40.000000,2021-07-17 22:17:12,2385,,2617.0,549.0,199.0,,,8825,Python Backtesting library for trading strategies.,52.0,28,False,,,,backtrader,,,,,1068.0,1068.0,https://pypi.org/project/backtrader,13489.0,13489.0,,,,,,,,2.0,,,,,,,,,,,,,,,
283,wordcloud,amueller/word_cloud,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000,2022-04-26 15:13:58.000000,2022-04-26 15:13:58,550,1.0,2161.0,219.0,209.0,100.0,367.0,8814,A little word cloud generator in Python.,65.0,28,True,2018-07-26 17:23:44,1.5.0,9.0,wordcloud,conda-forge/wordcloud,,,,,,https://pypi.org/project/wordcloud,764786.0,768893.0,https://anaconda.org/conda-forge/wordcloud,2021-11-15 20:34:05.364,287521.0,,,,,3.0,,,,,,,,,,,,,,,
284,Apex,NVIDIA/apex,gpu-utilities,,https://github.com/NVIDIA/apex,https://github.com/NVIDIA/apex,BSD-3-Clause,2018-04-23 16:28:52.000,2022-06-09 00:29:29.000000,2022-05-31 17:51:00,997,58.0,957.0,94.0,420.0,552.0,420.0,6404,A PyTorch Extension: Tools for easy mixed precision and distributed training in Pytorch.,93.0,28,True,,,1.0,,conda-forge/nvidia-apex,,,['pytorch'],1048.0,1048.0,,,2726.0,https://anaconda.org/conda-forge/nvidia-apex,2022-04-06 03:11:02.383,87246.0,,,,,2.0,,,,,,,,,,,,,,,
285,NuPIC,numenta/nupic,ml-frameworks,,https://github.com/numenta/nupic,https://github.com/numenta/nupic,AGPL-3.0,2013-04-05 23:14:27.000,2021-03-25 21:39:47.000000,2019-10-23 20:45:07,6625,,1558.0,631.0,2110.0,451.0,1338.0,6299,"Numenta Platform for Intelligent Computing is an implementation of Hierarchical Temporal Memory (HTM), a theory of..",121.0,28,False,2018-06-01 15:12:12,1.0.5,47.0,nupic,,,,,109.0,109.0,https://pypi.org/project/nupic,2257.0,2257.0,,,,,,,,3.0,,,,,,,,,,,,,,,
286,FinRL,AI4Finance-Foundation/FinRL,reinforcement-learning,,https://github.com/AI4Finance-Foundation/FinRL,https://github.com/AI4Finance-Foundation/FinRL,MIT,2020-07-26 13:18:16.000,2022-06-08 19:36:54.000000,2022-06-08 19:36:54,2223,584.0,1226.0,153.0,175.0,55.0,349.0,5490,FinRL: The first open-source project for financial reinforcement learning. Please star.,67.0,28,True,,,,finrl,,,,,12.0,12.0,https://pypi.org/project/finrl,270.0,270.0,,,,,,,,2.0,,,,,,,,,,,,,,,
287,librosa,librosa/librosa,audio,,https://github.com/librosa/librosa,https://github.com/librosa/librosa,ISC,2012-10-20 14:21:01.000,2022-06-07 20:04:02.000000,2022-06-02 16:55:26,3148,8.0,780.0,136.0,520.0,39.0,936.0,5218,Python library for audio and music analysis.,97.0,28,True,2022-02-15 23:13:49,0.9.1,34.0,librosa,conda-forge/librosa,,,,,,https://pypi.org/project/librosa,954829.0,961465.0,https://anaconda.org/conda-forge/librosa,2022-02-15 23:33:02.381,471194.0,,,,,2.0,,,,,,,,,,,,,,,
288,haystack,deepset-ai/haystack,nlp,,https://github.com/deepset-ai/haystack,https://github.com/deepset-ai/haystack,Apache-2.0,2019-11-14 09:05:28.000,2022-06-09 14:17:37.000000,2022-06-09 07:23:38,1296,161.0,757.0,81.0,1190.0,189.0,1161.0,4813,Haystack is an open source NLP framework that leverages Transformer models. It enables developers to implement..,118.0,28,True,2022-06-02 15:37:11,1.5.0,16.0,haystack,,,,,,,https://pypi.org/project/haystack,1357.0,1357.0,,,,,,,,2.0,13.0,,,,,,,,,,,,,,
289,Activeloop,activeloopai/Hub,data-pipelines,,https://github.com/activeloopai/Hub,https://github.com/activeloopai/Hub,MPL-2.0,2019-08-09 06:17:59.000,2022-06-09 14:01:34.000000,2022-06-08 13:33:43,5809,420.0,378.0,62.0,1328.0,44.0,318.0,4602,"Dataset format for AI. Build, manage, query & visualize datasets for deep learning. Stream data real-time to..",98.0,28,True,2022-06-06 17:52:18,2.5.2,46.0,hub,,,,,,,https://pypi.org/project/hub,5460.0,5460.0,,,,,,,,2.0,,,,,,,,,,,,,,,
290,skorch,skorch-dev/skorch,ml-frameworks,,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000,2022-06-06 21:38:51.000000,2022-06-06 21:38:48,989,9.0,302.0,81.0,426.0,46.0,389.0,4524,A scikit-learn compatible neural network library that wraps PyTorch.,49.0,28,True,2021-10-31 15:54:20,0.11.0,10.0,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",511.0,511.0,https://pypi.org/project/skorch,22468.0,34752.0,https://anaconda.org/conda-forge/skorch,2021-11-30 10:48:50.965,552817.0,,,,,3.0,,,,,,,,,,,,,,,
291,Tesseract,madmaze/pytesseract,ocr,,https://github.com/madmaze/pytesseract,https://github.com/madmaze/pytesseract,Apache-2.0,2010-10-27 23:02:49.000,2022-05-10 15:28:38.000000,2022-05-10 15:28:35,481,15.0,587.0,104.0,129.0,14.0,289.0,4249,Python-tesseract is an optical character recognition (OCR) tool for python.,40.0,28,True,2022-03-14 19:28:46,0.3.10,23.0,pytesseract,conda-forge/pytesseract,,,,,,https://pypi.org/project/pytesseract,623506.0,637960.0,https://anaconda.org/conda-forge/pytesseract,2022-03-15 01:11:17.076,505901.0,,,,,2.0,,,,,,,,,,,,,,,
292,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2022-06-08 18:41:28.000000,2022-06-08 07:16:09,775,41.0,420.0,40.0,519.0,168.0,312.0,4141,A python library for easy manipulation and forecasting of time series.,53.0,28,True,2022-04-13 19:15:28,0.19.0,29.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,62.0,62.0,https://pypi.org/project/u8darts,7516.0,7983.0,https://anaconda.org/conda-forge/u8darts-all,2022-04-14 09:14:30.260,5061.0,https://hub.docker.com/r/unit8/darts,2022-04-13 19:39:52.387591,,340.0,2.0,,,,,,,,,,,,,,,
293,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2022-05-26 22:45:42.000000,2022-05-26 22:45:42,811,75.0,874.0,80.0,38.0,1.0,455.0,3950,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",25.0,28,True,,,,deepface,,,,,610.0,610.0,https://pypi.org/project/deepface,33862.0,33862.0,,,,,,,,2.0,,,,,,,,,,,,,,,
294,SynapseML,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2022-06-09 08:31:16.000000,2022-06-09 01:42:27,1132,62.0,647.0,134.0,978.0,210.0,331.0,3313,Simple and Distributed Machine Learning.,92.0,28,True,2022-01-12 22:42:34,0.9.5,23.0,synapseml,,,,,,,https://pypi.org/project/synapseml,35223.0,35223.0,,,,,,,,2.0,,,,,,,,,,,,,,,
295,plotnine,has2k1/plotnine,data-viz,,https://github.com/has2k1/plotnine,https://github.com/has2k1/plotnine,MIT,2017-04-24 19:00:44.000,2022-06-06 14:30:06.000000,2022-06-06 13:13:26,1803,74.0,168.0,65.0,104.0,62.0,429.0,3098,A grammar of graphics for Python.,96.0,28,True,2021-03-25 12:57:10,0.8.0,10.0,plotnine,conda-forge/plotnine,,,,,,https://pypi.org/project/plotnine,243294.0,246078.0,https://anaconda.org/conda-forge/plotnine,2021-03-25 12:31:04.423,169839.0,,,,,3.0,,,,,,,,,,,,,,,
296,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2022-05-06 05:50:08.000000,2022-04-24 13:40:45,612,8.0,691.0,131.0,103.0,99.0,96.0,3047,Technical Analysis Library using Pandas and Numpy.,28.0,28,True,,,4.0,ta,conda-forge/ta,,,,1229.0,1229.0,https://pypi.org/project/ta,70863.0,71077.0,https://anaconda.org/conda-forge/ta,2022-04-21 15:19:41.291,3424.0,,,,,2.0,,,,,,,,,,,,,,,
297,pomegranate,jmschrei/pomegranate,probabilistics,,https://github.com/jmschrei/pomegranate,https://github.com/jmschrei/pomegranate,MIT,2014-11-24 18:36:58.000,2022-06-03 12:01:04.000000,2022-02-21 05:08:38,933,,528.0,103.0,316.0,51.0,613.0,2911,"Fast, flexible and easy to use probabilistic modelling in Python.",65.0,28,True,2016-03-30 20:01:37,0.4.0,7.0,pomegranate,conda-forge/pomegranate,,,,699.0,699.0,https://pypi.org/project/pomegranate,37754.0,40245.0,https://anaconda.org/conda-forge/pomegranate,2021-11-16 01:22:35.020,87188.0,,,,,2.0,,,,,,,,,,,,,,,
298,gpustat,wookayin/gpustat,gpu-utilities,,https://github.com/wookayin/gpustat,https://github.com/wookayin/gpustat,MIT,2016-04-24 10:46:43.000,2022-05-31 13:31:28.000000,2022-05-31 13:31:28,172,1.0,222.0,41.0,41.0,20.0,62.0,2886,A simple command-line utility for querying and monitoring GPU status.,13.0,28,True,2019-07-22 06:37:00,0.6.0,7.0,gpustat,conda-forge/gpustat,,,,1918.0,1918.0,https://pypi.org/project/gpustat,640891.0,644274.0,https://anaconda.org/conda-forge/gpustat,2020-11-24 19:59:04.772,131972.0,,,,,2.0,,,,,,,,,,,,,,,
299,opencv-python,opencv/opencv-python,image,,https://github.com/opencv/opencv-python,https://github.com/opencv/opencv-python,MIT,2016-04-08 13:36:40.000,2022-06-08 10:43:42.000000,2022-06-06 07:38:41,855,28.0,548.0,78.0,127.0,36.0,508.0,2788,"Automated CI toolchain to produce precompiled opencv-python, opencv-python-headless, opencv-contrib-python and opencv-..",38.0,28,True,2022-06-07 10:10:16,66,65.0,opencv-python,,,,,,,https://pypi.org/project/opencv-python,5396599.0,5396599.0,,,,,,,,2.0,,-6.0,,,,,,,,,,,,,
300,cuML,rapidsai/cuml,gpu-utilities,,https://github.com/rapidsai/cuml,https://github.com/rapidsai/cuml,Apache-2.0,2018-10-11 15:45:35.000,2022-06-08 22:46:38.000000,2022-06-03 14:07:10,14805,80.0,404.0,71.0,2755.0,663.0,1355.0,2770,cuML - RAPIDS Machine Learning Library.,151.0,28,True,2022-06-07 18:50:19,22.06.00,22.0,cuml,,,,,,,https://pypi.org/project/cuml,724.0,724.0,,,,,,,,2.0,,,,,,,,,,,,,,,
301,aubio,aubio/aubio,audio,,https://github.com/aubio/aubio,https://github.com/aubio/aubio,GPL-3.0,2009-12-04 21:07:44.000,2022-05-16 20:30:52.000000,2022-01-25 17:32:20,4123,,333.0,82.0,56.0,131.0,180.0,2733,a library for audio and music analysis.,24.0,28,False,2019-02-27 09:00:43,0.4.9,8.0,aubio,conda-forge/aubio,,,,305.0,305.0,https://pypi.org/project/aubio,1328.0,9523.0,https://anaconda.org/conda-forge/aubio,2022-03-29 03:08:52.036,516342.0,,,,,2.0,,,,,,,,,,,,,,,
302,pandas-ta,twopirllc/pandas-ta,probabilistics,,https://github.com/twopirllc/pandas-ta,https://github.com/twopirllc/pandas-ta,MIT,2019-02-19 16:41:09.000,2022-06-07 20:37:48.000000,2022-06-07 20:37:48,582,1.0,567.0,77.0,140.0,53.0,342.0,2561,Technical Analysis Indicators - Pandas TA is an easy to use Python 3 Pandas Extension with 130+ Indicators.,44.0,28,True,2021-07-28 20:21:21,0.3.14,5.0,pandas-ta,conda-forge/pandas-ta,,,['pandas'],684.0,684.0,https://pypi.org/project/pandas-ta,67490.0,67611.0,https://anaconda.org/conda-forge/pandas-ta,2021-10-05 09:16:48.657,973.0,,,,,2.0,,,,,,,,,,,,,,,
303,MMOCR,open-mmlab/mmocr,ocr,,https://github.com/open-mmlab/mmocr,https://github.com/open-mmlab/mmocr,Apache-2.0,2021-04-07 13:40:21.000,2022-06-09 07:18:12.000000,2022-06-09 07:09:16,533,98.0,446.0,46.0,513.0,73.0,478.0,2490,"OpenMMLab Text Detection, Recognition and Understanding Toolbox.",51.0,28,True,2022-05-05 14:20:47,0.6.0,8.0,mmocr,,,,['pytorch'],13.0,13.0,https://pypi.org/project/mmocr,2028.0,2028.0,,,,,,,,2.0,,,,,,,,,,,,,,,
304,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2022-06-09 09:26:34.000000,2022-06-09 00:37:54,1198,134.0,302.0,89.0,2015.0,182.0,902.0,2429,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",45.0,28,True,2022-05-10 02:49:29,0.8.7,100.0,pymars,,,,,,,https://pypi.org/project/pymars,33249.0,33249.0,,,,,,,,2.0,,,,,,,,,,,,,,,
305,ploomber,ploomber/ploomber,data-pipelines,,https://github.com/ploomber/ploomber,https://github.com/ploomber/ploomber,Apache-2.0,2020-01-20 20:13:06.000,2022-06-09 13:40:36.000000,2022-06-07 00:52:22,2716,230.0,159.0,24.0,130.0,206.0,512.0,2425,"The fastest way to build data pipelines. Develop iteratively, deploy anywhere.",52.0,28,True,,,48.0,ploomber,conda-forge/ploomber,,,,42.0,42.0,https://pypi.org/project/ploomber,5766.0,6539.0,https://anaconda.org/conda-forge/ploomber,2022-06-02 15:25:09.606,9282.0,,,,,2.0,,,,,,,,,,,,,,,
306,hnswlib,nmslib/hnswlib,nn-search,,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000,2022-06-08 11:53:12.000000,2022-04-16 02:58:29,379,1.0,367.0,62.0,148.0,114.0,121.0,2013,Header-only C++/python library for fast approximate nearest neighbors.,56.0,28,True,2022-02-14 22:10:46,0.6.2,7.0,hnswlib,conda-forge/hnswlib,,,,243.0,243.0,https://pypi.org/project/hnswlib,326897.0,329233.0,https://anaconda.org/conda-forge/hnswlib,2022-04-16 08:50:37.714,42059.0,,,,,3.0,,,,,,,,,,,,,,,
307,sahi,obss/sahi,image,,https://github.com/obss/sahi,https://github.com/obss/sahi,MIT,2021-01-30 12:54:53.000,2022-06-09 10:23:32.000000,2022-06-09 09:51:46,328,25.0,258.0,32.0,316.0,11.0,134.0,1708,A lightweight vision library for performing large scale object detection/ instance segmentation.,13.0,28,True,2022-05-28 18:14:18,0.9.4,63.0,sahi,conda-forge/sahi,,,,68.0,68.0,https://pypi.org/project/sahi,66561.0,67067.0,https://anaconda.org/conda-forge/sahi,2022-05-28 21:37:48.956,3786.0,,,,,2.0,536.0,,,,,,,,,,,,,,
308,jellyfish,jamesturk/jellyfish,nlp,,https://github.com/jamesturk/jellyfish,https://github.com/jamesturk/jellyfish,BSD-2-Clause,2010-07-09 20:41:11.000,2022-04-08 08:13:55.565000,2022-01-07 20:13:06,422,,142.0,42.0,51.0,10.0,99.0,1671,a python library for doing approximate and phonetic matching of strings.,25.0,28,True,,,10.0,jellyfish,conda-forge/jellyfish,,,,3755.0,3755.0,https://pypi.org/project/jellyfish,2143347.0,2146750.0,https://anaconda.org/conda-forge/jellyfish,2022-04-08 08:13:55.565,234838.0,,,,,2.0,,,,,,,,,,,,,,,
309,Talos,autonomio/talos,hyperopt,,https://github.com/autonomio/talos,https://github.com/autonomio/talos,MIT,2018-05-04 20:36:41.000,2022-05-28 10:07:13.000000,2022-04-23 16:54:30,635,66.0,252.0,27.0,181.0,21.0,372.0,1525,"Hyperparameter Optimization for TensorFlow, Keras and PyTorch.",22.0,28,True,2022-05-28 10:07:13,1.3,15.0,talos,,,,['tensorflow'],146.0,146.0,https://pypi.org/project/talos,1795.0,1795.0,,,,,,,,2.0,,,,,,,,,,,,,,,
310,PennyLane,PennyLaneAI/PennyLane,others,,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000,2022-06-09 14:15:20.000000,2022-06-09 14:12:41,2578,172.0,369.0,53.0,1994.0,143.0,535.0,1441,PennyLane is a cross-platform Python library for differentiable programming of quantum computers. Train a quantum..,103.0,28,True,2022-05-09 15:09:40,0.23.1,36.0,pennylane,conda-forge/pennylane,,,,,,https://pypi.org/project/pennylane,13129.0,13328.0,https://anaconda.org/conda-forge/pennylane,2022-05-01 12:38:58.341,1386.0,,,,,2.0,60.0,,,,,,,,,,,,,,
311,petastorm,uber/petastorm,distributed-ml,,https://github.com/uber/petastorm,https://github.com/uber/petastorm,Apache-2.0,2018-06-15 23:15:29.000,2022-04-28 18:35:11.000000,2022-04-21 03:53:31,672,3.0,241.0,41.0,481.0,133.0,139.0,1437,Petastorm library enables single machine or distributed training and evaluation of deep learning models from datasets..,44.0,28,True,2022-02-19 02:46:44,0.11.4,38.0,petastorm,,,,,70.0,70.0,https://pypi.org/project/petastorm,82440.0,82446.0,,,,,,,,2.0,309.0,,,,,,,,,,,,,,
312,mleap,combust/mleap,data-pipelines,,https://github.com/combust/mleap,https://github.com/combust/mleap,Apache-2.0,2016-08-23 03:51:03.000,2022-05-03 11:44:46.000000,2022-05-03 11:44:45,998,15.0,292.0,72.0,376.0,87.0,354.0,1389,MLeap: Deploy ML Pipelines to Production.,73.0,28,True,,,8.0,mleap,conda-forge/mleap,,,,186.0,186.0,https://pypi.org/project/mleap,251899.0,253138.0,https://anaconda.org/conda-forge/mleap,2022-04-05 03:50:48.321,47115.0,,,,,2.0,,,,,,,,,,,,,,,
313,TF Recommenders,tensorflow/recommenders,recommender-systems,,https://github.com/tensorflow/recommenders,https://github.com/tensorflow/recommenders,Apache-2.0,2020-06-26 21:38:01.000,2022-06-01 18:39:56.000000,2022-06-01 18:39:46,306,7.0,193.0,47.0,238.0,131.0,132.0,1332,TensorFlow Recommenders is a library for building recommender system models using TensorFlow.,33.0,28,True,2021-08-23 23:20:47,0.6.0,12.0,tensorflow-recommenders,,,,['tensorflow'],115.0,115.0,https://pypi.org/project/tensorflow-recommenders,3197874.0,3197874.0,,,,,,,,2.0,,,,,,,,,,,,,,,
314,alibi-detect,SeldonIO/alibi-detect,others,,https://github.com/SeldonIO/alibi-detect,https://github.com/SeldonIO/alibi-detect,Apache-2.0,2019-10-07 13:29:13.000,2022-06-08 09:42:37.000000,2022-06-08 09:41:45,503,46.0,145.0,34.0,297.0,77.0,159.0,1329,"Algorithms for outlier, adversarial and drift detection.",16.0,28,True,2022-04-01 13:40:23,0.9.1,22.0,alibi-detect,,,,,92.0,92.0,https://pypi.org/project/alibi-detect,15838.0,15838.0,,,,,,,,2.0,,,,,,,,,,,,,,,
315,explainerdashboard,oegedijk/explainerdashboard,interpretability,,https://github.com/oegedijk/explainerdashboard,https://github.com/oegedijk/explainerdashboard,MIT,2019-10-30 08:26:16.000,2022-06-06 09:16:14.000000,2022-05-23 20:40:19,1278,45.0,155.0,14.0,34.0,11.0,164.0,1236,Quickly build Explainable AI dashboards that show the inner workings of so-called blackbox machine learning models.,14.0,28,True,2022-04-02 19:42:24,0.3.8.2,69.0,explainerdashboard,conda-forge/explainerdashboard,,,,108.0,108.0,https://pypi.org/project/explainerdashboard,39236.0,40160.0,https://anaconda.org/conda-forge/explainerdashboard,2022-02-15 19:55:55.299,16635.0,,,,,2.0,,,,,,,,,,,,,,,
316,SciSpacy,allenai/scispacy,nlp,,https://github.com/allenai/scispacy,https://github.com/allenai/scispacy,Apache-2.0,2018-09-24 21:45:52.000,2022-03-10 20:26:25.000000,2022-03-10 20:26:25,974,,152.0,55.0,182.0,28.0,226.0,1165,A full spaCy pipeline and models for scientific/biomedical documents.,23.0,28,True,2022-03-10 20:15:56,0.5.0,7.0,scispacy,,,,,468.0,468.0,https://pypi.org/project/scispacy,21074.0,21074.0,,,,,,,,2.0,,,,,,,,,,,,,,,
317,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2022-05-04 12:26:24.517000,2022-05-03 10:51:47,158,10.0,196.0,49.0,84.0,33.0,155.0,1146,"Genetic Programming in Python, with a scikit-learn inspired API.",10.0,28,True,2022-05-03 10:56:08,0.4.2,2.0,gplearn,conda-forge/gplearn,,,['sklearn'],250.0,250.0,https://pypi.org/project/gplearn,5806.0,5905.0,https://anaconda.org/conda-forge/gplearn,2022-05-04 12:26:24.517,2391.0,,,,,2.0,,,,,,,,,,,,,,,
318,pingouin,raphaelvallat/pingouin,probabilistics,,https://github.com/raphaelvallat/pingouin,https://github.com/raphaelvallat/pingouin,GPL-3.0,2018-04-01 01:10:22.000,2022-04-15 22:47:36.000000,2022-04-12 21:01:52,1181,7.0,98.0,26.0,54.0,33.0,177.0,1089,Statistical package in Python based on Pandas.,31.0,28,False,2022-02-20 17:08:26,0.5.1,36.0,pingouin,conda-forge/pingouin,,,,588.0,588.0,https://pypi.org/project/pingouin,80378.0,81749.0,https://anaconda.org/conda-forge/pingouin,2022-02-20 19:06:42.211,57588.0,,,,,2.0,,,,,,,,,,,,,,,
319,arch,bashtage/arch,financial-data,,https://github.com/bashtage/arch,https://github.com/bashtage/arch,,2014-08-29 15:41:28.000,2022-06-07 18:02:42.000000,2022-04-28 08:48:03,938,23.0,205.0,42.0,407.0,14.0,158.0,928,ARCH models in Python.,30.0,28,False,2022-03-31 08:35:39,5.2.0,36.0,arch,conda-forge/arch-py,,,,566.0,566.0,https://pypi.org/project/arch,149038.0,153183.0,https://anaconda.org/conda-forge/arch-py,2022-04-01 07:47:50.740,128502.0,,,,,2.0,,,,,,,,,,,,,,,
320,pyopencl,inducer/pyopencl,others,,https://github.com/inducer/pyopencl,https://github.com/inducer/pyopencl,,2011-04-06 02:51:33.000,2022-06-07 21:17:35.000000,2022-06-07 21:17:35,3087,30.0,220.0,46.0,257.0,60.0,240.0,891,"OpenCL integration for Python, plus shiny features.",92.0,28,False,2022-05-19 17:03:52,2022.1.5,44.0,pyopencl,conda-forge/pyopencl,,,,745.0,745.0,https://pypi.org/project/pyopencl,34796.0,43822.0,https://anaconda.org/conda-forge/pyopencl,2022-05-29 17:22:07.724,613818.0,,,,,2.0,,,,,,,,,,,,,,,
321,Sentinelsat,sentinelsat/sentinelsat,geospatial-data,,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000,2022-06-06 13:00:33.000000,2022-01-05 19:57:41,1116,,192.0,61.0,239.0,10.0,316.0,770,Search and download Copernicus Sentinel satellite images.,42.0,28,False,2022-01-05 19:57:25,1.1.1,12.0,sentinelsat,conda-forge/sentinelsat,,,,316.0,316.0,https://pypi.org/project/sentinelsat,11829.0,12186.0,https://anaconda.org/conda-forge/sentinelsat,2022-01-06 09:30:10.449,7082.0,,,,,3.0,228.0,,,,,,,,,,,,,,
322,geojson,jazzband/geojson,geospatial-data,,https://github.com/jazzband/geojson,https://github.com/jazzband/geojson,BSD-3-Clause,2011-07-01 20:39:48.000,2022-05-20 14:35:40.000000,2022-05-07 01:15:33,460,4.0,90.0,29.0,100.0,22.0,62.0,721,Python bindings and utilities for GeoJSON.,48.0,28,True,,,9.0,geojson,conda-forge/geojson,,,,9428.0,9428.0,https://pypi.org/project/geojson,798370.0,805227.0,https://anaconda.org/conda-forge/geojson,2019-08-11 12:10:34.426,514331.0,,,,,3.0,,,,,,,,,,,,,,,
