,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,dnf_id,yay_id
197,implicit,benfred/implicit,recommender-systems,,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000,2023-07-25 23:46:06.092000,2023-07-20 22:35:36,425,17.0,577.0,81.0,219.0,78.0,384.0,3227,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,34.0,32,True,2023-06-13 05:27:17,0.7.0,15.0,implicit,conda-forge/implicit,,,,1057.0,1057.0,https://pypi.org/project/implicit,129044.0,144212.0,https://anaconda.org/conda-forge/implicit,2023-07-25 23:46:06.092,514757.0,,,,,1.0,536.0,,,,,,,,,,,,,,
198,GPyTorch,cornellius-gp/gpytorch,probabilistics,,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000,2023-07-25 17:49:18.000000,2023-07-25 17:49:18,3815,41.0,485.0,56.0,862.0,290.0,948.0,3173,A highly efficient implementation of Gaussian Processes in PyTorch.,124.0,32,True,2023-06-02 22:04:02,1.11,32.0,gpytorch,conda-forge/gpytorch,,,['pytorch'],1441.0,1441.0,https://pypi.org/project/gpytorch,208934.0,211631.0,https://anaconda.org/conda-forge/gpytorch,2023-06-16 19:18:19.251,107906.0,,,,,2.0,,,,,,,,,,,,,,,
199,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2023-07-25 22:57:53.000000,2023-07-25 01:17:57,1342,27.0,417.0,51.0,682.0,37.0,432.0,3057,NeuralProphet: A simple forecasting package.,40.0,32,True,2023-06-14 22:41:07,0.6.2,25.0,neuralprophet,,,,['pytorch'],277.0,277.0,https://pypi.org/project/neuralprophet,153246.0,153246.0,,,,,,,,2.0,,,,,,,,,,,,,,,
200,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2023-07-27 04:55:35.000000,2023-07-24 02:26:47,1256,44.0,258.0,54.0,204.0,46.0,388.0,2729,STUMPY is a powerful and scalable Python library for modern time series analysis.,33.0,32,True,2022-03-31 21:21:50,1.11.1,25.0,stumpy,conda-forge/stumpy,,,,499.0,499.0,https://pypi.org/project/stumpy,158779.0,173915.0,https://anaconda.org/conda-forge/stumpy,2023-06-16 16:15:14.989,756836.0,,,,,2.0,,,,,,,,,,,,,,,
201,Haiku,deepmind/dm-haiku,ml-frameworks,,https://github.com/deepmind/dm-haiku,https://github.com/deepmind/dm-haiku,Apache-2.0,2020-02-18 07:14:02.000,2023-07-27 09:13:34.000000,2023-07-27 09:13:28,916,35.0,215.0,41.0,475.0,66.0,165.0,2552,JAX-based neural network library.,75.0,32,True,2023-07-14 15:42:12,0.0.10,12.0,dm-haiku,conda-forge/dm-haiku,,,,1375.0,1375.0,https://pypi.org/project/dm-haiku,164117.0,164531.0,https://anaconda.org/conda-forge/dm-haiku,2023-07-14 16:46:49.056,12013.0,,,,,3.0,,,,,,,,,,,,,,,
202,category_encoders,scikit-learn-contrib/category_encoders,sklearn-utils,,https://github.com/scikit-learn-contrib/category_encoders,https://github.com/scikit-learn-contrib/category_encoders,BSD-3-Clause,2015-11-29 19:32:37.000,2023-06-16 13:24:52.029000,2023-05-19 10:29:59,913,7.0,375.0,38.0,139.0,43.0,229.0,2258,A library of sklearn compatible categorical variable encoders.,61.0,32,True,2023-05-15 21:28:45,2.6.1,18.0,category_encoders,conda-forge/category_encoders,,,['sklearn'],919.0,919.0,https://pypi.org/project/category_encoders,1162042.0,1164790.0,https://anaconda.org/conda-forge/category_encoders,2023-06-16 13:24:52.029,230865.0,,,,,2.0,,,,,,,,,,,,,,,
203,adapter-transformers,Adapter-Hub/adapter-transformers,others,,https://github.com/adapter-hub/adapter-transformers,https://github.com/adapter-hub/adapter-transformers,Apache-2.0,2020-04-21 16:21:43.000,2023-06-01 23:13:48.000000,2023-05-22 12:29:35,12581,3.0,276.0,25.0,244.0,56.0,270.0,1771,Huggingface Transformers + Adapters =.,1714.0,32,True,2023-04-06 21:17:41,adapters3.2.1,14.0,adapter-transformers,,,,['huggingface'],206.0,206.0,https://pypi.org/project/adapter-transformers,16191.0,16191.0,,,,,,,,2.0,,,,,,,,,,,,,,,
204,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2023-06-05 07:39:09.482000,2023-06-02 07:03:26,1146,1.0,326.0,64.0,563.0,224.0,340.0,1384,A Jupyter - Leaflet.js bridge.,83.0,32,True,2023-06-02 07:09:46,0.17.3,66.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],4852.0,4852.0,https://pypi.org/project/ipyleaflet,140765.0,209323.0,https://anaconda.org/conda-forge/ipyleaflet,2023-06-05 07:39:09.482,1048459.0,,,,,2.0,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,56367.0,,,,,,,,,,
205,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,LGPL-3.0,2012-08-03 07:43:59.000,2023-07-26 15:24:29.000000,2023-07-26 14:33:56,2847,78.0,342.0,58.0,1063.0,294.0,864.0,1245,Cartopy - a cartographic python library with matplotlib support.,124.0,32,False,2022-12-12 22:21:03,0.21.1,23.0,cartopy,conda-forge/cartopy,,,,3568.0,3568.0,https://pypi.org/project/cartopy,67657.0,102603.0,https://anaconda.org/conda-forge/cartopy,2023-06-16 13:17:05.582,3075254.0,,,,,2.0,,,,,,,,,,,,,,,
206,petl,petl-developers/petl,data-pipelines,,https://github.com/petl-developers/petl,https://github.com/petl-developers/petl,MIT,2011-08-19 09:51:03.000,2023-07-11 17:48:12.000000,2022-11-23 19:30:21,1274,,182.0,49.0,197.0,78.0,370.0,1145,Python Extract Transform and Load Tables of Data.,59.0,32,True,2022-11-23 18:32:16,1.7.12,44.0,petl,conda-forge/petl,,http://petl.readthedocs.org,,3421.0,3421.0,https://pypi.org/project/petl,930614.0,933071.0,https://anaconda.org/conda-forge/petl,2023-06-16 13:16:58.492,201545.0,,,,,2.0,,,,,,,,,,,,,,,
207,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000,2023-07-26 22:57:07.000000,2023-07-26 22:57:06,906,20.0,193.0,60.0,97.0,33.0,169.0,967,Input pipeline framework.,27.0,32,True,2023-04-13 22:11:06,1.13.0,44.0,tensorflow-transform,,,,['tensorflow'],1421.0,1421.0,https://pypi.org/project/tensorflow-transform,663093.0,663093.0,,,,,,,,1.0,,,,,,,,,,,,,,,
208,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2023-07-27 12:57:20.000000,2023-07-27 07:53:30,33790,550.0,11853.0,942.0,23079.0,,,21651,Apache Flink Python API.,1750.0,31,True,,,,apache-flink,,,,,,,https://pypi.org/project/apache-flink,53465.0,53465.0,,,,,,,,3.0,,,,,,,,,,,,,,,
209,Magenta,magenta/magenta,audio,,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000,2023-07-11 13:03:42.000000,2023-07-11 13:03:36,1421,2.0,3619.0,774.0,1129.0,342.0,588.0,18593,Magenta: Music and Art Generation with Machine Intelligence.,155.0,31,True,2022-08-01 18:18:44,2.1.4,48.0,magenta,,,,['tensorflow'],453.0,453.0,https://pypi.org/project/magenta,3400.0,3400.0,,,,,,,,2.0,,,,,,,,,,,,,,,
210,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,MIT,2020-10-18 16:23:12.000,2023-07-27 09:38:28.000000,2023-07-27 02:14:54,2174,351.0,1874.0,245.0,1026.0,41.0,254.0,18363,You like pytorch? You like micrograd? You love tinygrad!.,186.0,31,True,2023-05-26 01:02:57,0.6.0,3.0,,,,,['pytorch'],23.0,23.0,,,,,,,,,,,1.0,,,,,,14.0,tinygrad/tinygrad,,,,,,,,
211,TFlearn,tflearn/tflearn,ml-frameworks,,https://github.com/tflearn/tflearn,https://github.com/tflearn/tflearn,,2016-03-31 12:05:53.000,2023-07-26 20:24:00.000000,2020-11-30 04:34:51,613,,2317.0,462.0,256.0,552.0,362.0,9590,Deep learning library featuring a higher-level API for TensorFlow.,128.0,31,False,2020-11-11 19:26:11,0.5.0,8.0,tflearn,,,,['tensorflow'],4581.0,4581.0,https://pypi.org/project/tflearn,8223.0,8223.0,,,,,,,,3.0,,,,,,,,,,,,,,,
212,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/deepmind/sonnet,https://github.com/deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2023-07-21 09:09:23.000000,2023-07-21 09:09:17,859,2.0,1270.0,425.0,82.0,30.0,157.0,9589,TensorFlow-based neural network library.,58.0,31,True,2020-03-27 10:36:19,2.0.0,13.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1116.0,1116.0,https://pypi.org/project/dm-sonnet,23386.0,23946.0,https://anaconda.org/conda-forge/sonnet,2023-06-16 16:19:12.602,24679.0,,,,,3.0,,,,,,,,,,,,,,,
213,carla,carla-simulator/carla,others,,https://github.com/carla-simulator/carla,https://github.com/carla-simulator/carla,,2017-10-24 09:06:23.000,2023-07-27 10:14:08.000000,2023-06-06 09:08:21,5835,2.0,2853.0,235.0,1377.0,762.0,3772.0,9459,Open-source simulator for autonomous driving research.,153.0,31,False,2022-12-24 02:26:17,0.9.14,25.0,carla,,,,,501.0,501.0,https://pypi.org/project/carla,23494.0,23494.0,,,,,,,,2.0,,,,,,,,,,,,,,,
214,AutoKeras,keras-team/autokeras,hyperopt,,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000,2023-07-11 22:40:16.000000,2023-06-21 15:51:47,1385,1.0,1364.0,304.0,887.0,129.0,756.0,8888,AutoML library for deep learning.,142.0,31,True,2023-01-28 18:28:09,1.1.0,58.0,autokeras,,,,['tensorflow'],526.0,526.0,https://pypi.org/project/autokeras,10190.0,10424.0,,,,,,,,2.0,15917.0,,,,,,,,,,,,,,
215,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2023-07-26 16:47:40.000000,2023-07-20 19:37:46,1099,42.0,1132.0,138.0,147.0,199.0,1153.0,7505,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,123.0,31,False,2023-05-10 15:14:23,0.7.4,16.0,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],526.0,526.0,https://pypi.org/project/pytorch3d,5570.0,8661.0,https://anaconda.org/pytorch3d/pytorch3d,2023-06-16 16:19:10.555,136024.0,,,,,2.0,,,,,,,,,,,,,,,
216,Hyperopt,hyperopt/hyperopt,hyperopt,,https://github.com/hyperopt/hyperopt,https://github.com/hyperopt/hyperopt,,2011-09-06 22:24:59.000,2023-07-27 05:40:09.000000,2023-07-27 05:40:09,1212,16.0,891.0,126.0,266.0,329.0,298.0,6814,Distributed Asynchronous Hyperparameter Optimization in Python.,101.0,31,False,,,7.0,hyperopt,conda-forge/hyperopt,,,,11288.0,11288.0,https://pypi.org/project/hyperopt,1776950.0,1789229.0,https://anaconda.org/conda-forge/hyperopt,2023-06-16 16:14:11.076,712229.0,,,,,2.0,,,,,,,,,,,,,,,
217,H2O-3,h2oai/h2o-3,distributed-ml,,https://github.com/h2oai/h2o-3,https://github.com/h2oai/h2o-3,Apache-2.0,2014-03-03 16:08:07.000,2023-07-27 13:23:00.000000,2023-07-25 11:04:17,32032,142.0,1934.0,392.0,6579.0,2627.0,6369.0,6410,"H2O is an Open Source, Distributed, Fast & Scalable Machine Learning Platform: Deep Learning, Gradient Boosting (GBM)..",244.0,31,True,,,,h2o,,,,,,,https://pypi.org/project/h2o,328773.0,328773.0,,,,,,,,2.0,,,,,,,,,,,,,,,
218,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2023-07-27 13:13:52.000000,2023-06-06 08:57:44,2683,5.0,1103.0,211.0,1027.0,21.0,608.0,6294,An open source library for deep learning end-to-end dialog systems and chatbots.,74.0,31,True,2023-06-06 08:59:39,1.2.0,59.0,deeppavlov,,,,['tensorflow'],352.0,352.0,https://pypi.org/project/deeppavlov,8026.0,8026.0,,,,,,,,2.0,,,,,,,deeppavlov/DeepPavlov,,,,,,,,
219,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2023-07-27 12:39:10.000000,2023-07-20 16:20:40,1042,44.0,685.0,51.0,808.0,241.0,869.0,6144,A python library for user-friendly forecasting and anomaly detection on time series.,97.0,31,True,2023-04-12 13:24:46,0.24.0,35.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,331.0,331.0,https://pypi.org/project/u8darts,10117.0,11482.0,https://anaconda.org/conda-forge/u8darts-all,2023-06-16 19:27:01.303,32629.0,https://hub.docker.com/r/unit8/darts,2023-04-12 13:39:19.584706,,387.0,2.0,,,,,,,,,,,,,,,
220,pyfolio,quantopian/pyfolio,financial-data,,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000,2023-06-16 16:07:59.111000,2020-07-15 13:46:58,1184,,1493.0,307.0,292.0,142.0,265.0,5088,Portfolio and risk analytics in Python.,59.0,31,False,2019-04-15 11:38:22,0.9.2,8.0,pyfolio,conda-forge/pyfolio,,,,844.0,844.0,https://pypi.org/project/pyfolio,10206.0,10392.0,https://anaconda.org/conda-forge/pyfolio,2023-06-16 16:07:59.111,12102.0,,,,,1.0,,,,,,,,,,,,,,,
221,missingno,ResidentMario/missingno,data-viz,,https://github.com/ResidentMario/missingno,https://github.com/ResidentMario/missingno,MIT,2016-03-27 15:18:50.000,2023-06-16 13:24:02.087000,2023-02-26 20:07:33,189,,444.0,72.0,37.0,8.0,121.0,3609,Missing data visualization module for Python.,18.0,31,True,2023-02-26 20:11:48,0.5.2,6.0,missingno,conda-forge/missingno,,,,12257.0,12257.0,https://pypi.org/project/missingno,481252.0,485273.0,https://anaconda.org/conda-forge/missingno,2023-06-16 13:24:02.087,289521.0,,,,,2.0,,,,,,,,,,,,,,,
222,bqplot,bqplot/bqplot,data-viz,,https://github.com/bqplot/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2023-07-27 13:38:57.000000,2023-07-27 13:38:57,3654,13.0,443.0,102.0,1036.0,217.0,367.0,3452,Plotting library for IPython/Jupyter notebooks.,62.0,31,True,2023-07-11 13:52:57,0.12.40,62.0,bqplot,conda-forge/bqplot,,,['jupyter'],44.0,44.0,https://pypi.org/project/bqplot,142298.0,177530.0,https://anaconda.org/conda-forge/bqplot,2023-07-12 07:26:23.351,1191489.0,,,,,2.0,,,bqplot,https://www.npmjs.com/package/bqplot,3878.0,,,,,,,,,,
223,tensorflow-hub,tensorflow/hub,tensorflow-utils,,https://github.com/tensorflow/hub,https://github.com/tensorflow/hub,Apache-2.0,2018-03-12 07:55:42.000,2023-07-27 08:06:33.000000,2023-07-27 08:06:30,1158,19.0,1673.0,149.0,209.0,2.0,673.0,3374,A library for transfer learning by reusing parts of TensorFlow models.,104.0,31,True,2023-07-13 14:35:04,0.14.0,17.0,tensorflow-hub,conda-forge/tensorflow-hub,,,['tensorflow'],,,https://pypi.org/project/tensorflow-hub,1747010.0,1749468.0,https://anaconda.org/conda-forge/tensorflow-hub,2023-07-13 16:39:43.723,86030.0,,,,,2.0,,,,,,,,,,,,,,,
224,hnswlib,nmslib/hnswlib,nn-search,,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000,2023-07-24 12:12:46.000000,2023-02-05 22:03:50,437,,470.0,63.0,195.0,154.0,139.0,3300,Header-only C++/python library for fast approximate nearest neighbors.,65.0,31,True,2023-02-07 20:10:08,0.7.0,8.0,hnswlib,conda-forge/hnswlib,,,,2276.0,2276.0,https://pypi.org/project/hnswlib,1085010.0,1088242.0,https://anaconda.org/conda-forge/hnswlib,2023-06-28 06:05:30.185,100196.0,,,,,2.0,,,,,,,,,,,,,,,
225,NMSLIB,nmslib/nmslib,nn-search,,https://github.com/nmslib/nmslib,https://github.com/nmslib/nmslib,Apache-2.0,2013-07-10 11:06:06.000,2023-06-16 19:18:40.569000,2022-05-31 03:18:45,1556,,419.0,91.0,121.0,67.0,348.0,3113,Non-Metric Space Library (NMSLIB): An efficient similarity search library and a toolkit for evaluation of k-NN methods..,48.0,31,False,2021-02-03 16:40:09,2.1.1,19.0,nmslib,conda-forge/nmslib,,,,906.0,906.0,https://pypi.org/project/nmslib,219001.0,221446.0,https://anaconda.org/conda-forge/nmslib,2023-06-16 19:18:40.569,95360.0,,,,,2.0,,,,,,,,,,,,,,,
226,zenml,zenml-io/zenml,data-pipelines,,https://github.com/zenml-io/zenml,https://github.com/zenml-io/zenml,Apache-2.0,2020-11-19 09:25:46.000,2023-07-27 14:25:30.000000,2023-07-21 15:32:25,5804,222.0,307.0,40.0,1508.0,9.0,184.0,2971,"ZenML : Build portable, production-ready MLOps pipelines. https://zenml.io.",73.0,31,True,2023-07-21 19:04:56,0.42.1,73.0,zenml,,,,,113.0,113.0,https://pypi.org/project/zenml,6517.0,6517.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,
227,ImageHash,JohannesBuchner/imagehash,image,,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000,2023-07-13 11:15:47.000000,2023-07-13 11:15:17,325,6.0,318.0,64.0,68.0,6.0,115.0,2795,A Python Perceptual Image Hashing Module.,25.0,31,True,2021-03-25 13:49:48,4.1.0,7.0,ImageHash,conda-forge/imagehash,,,,9958.0,9958.0,https://pypi.org/project/ImageHash,1236652.0,1240688.0,https://anaconda.org/conda-forge/imagehash,2023-06-16 13:23:10.041,322893.0,,,,,2.0,,,,,,,,,,,,,,,
228,mrjob,Yelp/mrjob,data-pipelines,,https://github.com/Yelp/mrjob,https://github.com/Yelp/mrjob,Apache-2.0,2010-10-13 18:35:21.000,2023-06-16 13:18:55.628000,2020-11-16 22:20:52,8622,,573.0,112.0,921.0,205.0,1093.0,2604,Run MapReduce jobs on Hadoop or Amazon Web Services.,142.0,31,False,,,13.0,mrjob,conda-forge/mrjob,,,,1334.0,1334.0,https://pypi.org/project/mrjob,80113.0,86407.0,https://anaconda.org/conda-forge/mrjob,2023-06-16 13:18:55.628,516149.0,,,,,2.0,,,,,,,,,,,,,,,
229,HoloViews,holoviz/holoviews,data-viz,,https://github.com/holoviz/holoviews,https://github.com/holoviz/holoviews,BSD-3-Clause,2014-05-07 16:59:22.000,2023-07-26 08:46:19.000000,2023-07-25 16:32:18,10566,81.0,367.0,62.0,2767.0,975.0,2062.0,2470,"With Holoviews, your data visualizes itself.",136.0,31,True,2023-07-25 16:28:16,1.17.0,74.0,holoviews,conda-forge/holoviews,,,['jupyter'],,,https://pypi.org/project/holoviews,324322.0,360619.0,https://anaconda.org/conda-forge/holoviews,2023-07-25 20:19:40.878,1325562.0,,,,,2.0,,,@pyviz/jupyterlab_pyviz,https://www.npmjs.com/package/@pyviz/jupyterlab_pyviz,471.0,,,,,,,,,,
230,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2023-07-27 11:22:24.000000,2023-07-27 11:22:09,2886,16.0,659.0,80.0,820.0,215.0,604.0,2411,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",119.0,31,True,2023-06-30 15:03:26,0.1.23,13.0,pgmpy,,,,,688.0,688.0,https://pypi.org/project/pgmpy,52264.0,52271.0,,,,,,,,2.0,280.0,,,,,,,,,,,,,,
231,torchaudio,pytorch/audio,audio,,https://github.com/pytorch/audio,https://github.com/pytorch/audio,BSD-2-Clause,2017-05-05 00:38:05.000,2023-07-27 14:16:43.000000,2023-07-27 01:32:14,2168,159.0,560.0,76.0,2683.0,189.0,633.0,2154,"Data manipulation and transformation for audio signal processing, powered by PyTorch.",212.0,31,True,2023-05-08 20:03:52,2.0.2,24.0,torchaudio,,,,['pytorch'],,,https://pypi.org/project/torchaudio,1028585.0,1028585.0,,,,,,,,2.0,,,,,,,,,,,,,,,
232,Pythran,serge-sans-paille/pythran,others,,https://github.com/serge-sans-paille/pythran,https://github.com/serge-sans-paille/pythran,BSD-3-Clause,2012-05-29 08:02:14.000,2023-07-27 07:23:41.000000,2023-07-27 07:23:41,3644,22.0,184.0,51.0,1322.0,113.0,694.0,1912,Ahead of Time compiler for numeric kernels.,71.0,31,True,,,28.0,pythran,conda-forge/pythran,,,,1025.0,1025.0,https://pypi.org/project/pythran,176924.0,188575.0,https://anaconda.org/conda-forge/pythran,2023-06-25 19:04:18.173,396165.0,,,,,2.0,,,,,,,,,,,,,,pythran,python-pythran
233,pyLDAvis,bmabey/pyLDAvis,interpretability,,https://github.com/bmabey/pyLDAvis,https://github.com/bmabey/pyLDAvis,BSD-3-Clause,2015-04-09 22:48:03.000,2023-07-18 04:33:36.000000,2023-04-24 15:04:32,275,,347.0,53.0,76.0,82.0,99.0,1724,Python library for interactive topic model visualization. Port of the R LDAvis package.,39.0,31,True,2023-04-23 23:49:39,3.4.1,7.0,pyldavis,conda-forge/pyldavis,,,['jupyter'],5181.0,5181.0,https://pypi.org/project/pyldavis,311134.0,312296.0,https://anaconda.org/conda-forge/pyldavis,2023-06-16 16:08:55.034,70925.0,,,,,2.0,,,,,,,,,,,,,,,
234,ogb,snap-stanford/ogb,graph,,https://github.com/snap-stanford/ogb,https://github.com/snap-stanford/ogb,MIT,2019-11-22 22:13:57.000,2023-07-12 21:53:54.000000,2023-06-10 14:30:23,670,10.0,390.0,42.0,58.0,14.0,256.0,1715,"Benchmark datasets, data loaders, and evaluators for graph machine learning.",32.0,31,True,2023-04-07 06:00:20,1.3.6,16.0,ogb,conda-forge/ogb,,,,978.0,978.0,https://pypi.org/project/ogb,28572.0,29335.0,https://anaconda.org/conda-forge/ogb,2023-06-16 19:21:31.692,25945.0,,,,,2.0,,,,,,,,,,,,,,,
235,lightning-flash,PyTorchLightning/lightning-flash,pytorch-utils,,https://github.com/Lightning-Universe/lightning-flash,https://github.com/Lightning-Universe/lightning-flash,Apache-2.0,2021-01-28 18:47:16.000,2023-07-24 19:08:05.000000,2023-07-24 19:07:15,1122,115.0,203.0,36.0,1041.0,32.0,488.0,1695,Your PyTorch AI Factory - Flash enables you to easily configure and run complex AI recipes for over 15 tasks across 7..,87.0,31,True,2023-06-30 13:17:42,0.8.2,26.0,lightning-flash,conda-forge/lightning-flash,,,['pytorch'],241.0,241.0,https://pypi.org/project/lightning-flash,2148.0,2775.0,https://anaconda.org/conda-forge/lightning-flash,2023-07-04 02:12:18.993,14442.0,,,,,1.0,,,,,,,Lightning-Universe/lightning-flash,,,,,,,,
236,TF Recommenders,tensorflow/recommenders,recommender-systems,,https://github.com/tensorflow/recommenders,https://github.com/tensorflow/recommenders,Apache-2.0,2020-06-26 21:38:01.000,2023-07-24 16:44:40.000000,2023-07-24 16:44:34,358,3.0,235.0,48.0,304.0,202.0,178.0,1608,TensorFlow Recommenders is a library for building recommender system models using TensorFlow.,42.0,31,True,2023-02-03 02:08:24,0.7.3,16.0,tensorflow-recommenders,,,,['tensorflow'],243.0,243.0,https://pypi.org/project/tensorflow-recommenders,474956.0,474956.0,,,,,,,,2.0,,,,,,,,,,,,,,,
