,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,dnf_id,yay_id
262,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2022-06-23 12:55:15.000000,2022-06-23 12:55:15,794,51.0,428.0,39.0,535.0,172.0,328.0,4225,A python library for easy manipulation and forecasting of time series.,54.0,29,True,2022-06-22 08:09:45,0.20.0,30.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,68.0,68.0,https://pypi.org/project/u8darts,5332.0,5885.0,https://anaconda.org/conda-forge/u8darts-all,2022-06-22 15:37:48.156,6014.0,https://hub.docker.com/r/unit8/darts,2022-06-22 08:17:10.905791,,343.0,2.0,,,,,,,,,,,,,,,
263,Ignite,pytorch/ignite,ml-frameworks,,https://github.com/pytorch/ignite,https://github.com/pytorch/ignite,BSD-3-Clause,2017-11-23 17:31:21.000,2022-06-15 13:27:13.000000,2022-06-15 13:15:14,1394,30.0,534.0,61.0,1513.0,108.0,956.0,3989,High-level library to help with training and evaluating neural networks in PyTorch flexibly and transparently.,173.0,29,True,2022-05-04 20:24:44,0.4.9,20.0,pytorch-ignite,pytorch/ignite,,,['pytorch'],,,https://pypi.org/project/pytorch-ignite,171740.0,173625.0,https://anaconda.org/pytorch/ignite,2022-05-04 20:29:56.200,90480.0,,,,,3.0,,,,,,,,,,,,,,,
264,nlpaug,makcedward/nlpaug,nlp,,https://github.com/makcedward/nlpaug,https://github.com/makcedward/nlpaug,MIT,2019-03-21 03:00:17.000,2022-06-17 17:02:43.000000,2022-04-03 20:16:49,722,10.0,372.0,38.0,116.0,42.0,144.0,3313,Data augmentation for NLP.,30.0,29,True,2021-12-25 02:49:58,1.1.10,24.0,nlpaug,conda-forge/nlpaug,,,,350.0,350.0,https://pypi.org/project/nlpaug,61398.0,61590.0,https://anaconda.org/conda-forge/nlpaug,2021-12-25 16:31:39.772,2307.0,,,,,2.0,,,,,,,,,,,,,,,
265,ftfy,rspeer/python-ftfy,nlp,,https://github.com/rspeer/python-ftfy,https://github.com/rspeer/python-ftfy,MIT,2012-08-24 16:14:59.000,2022-05-07 09:43:39.000000,2022-02-09 19:43:12,605,,109.0,73.0,63.0,12.0,118.0,3253,"Fixes mojibake and other glitches in Unicode text, after the fact.",18.0,29,True,2021-08-23 21:02:05,6.0.3,11.0,ftfy,conda-forge/ftfy,,,,6004.0,6004.0,https://pypi.org/project/ftfy,1824796.0,1827506.0,https://anaconda.org/conda-forge/ftfy,2022-03-13 19:47:23.479,168027.0,,,,,2.0,,,,,,,,,,,,,,,
266,Sumy,miso-belica/sumy,nlp,,https://github.com/miso-belica/sumy,https://github.com/miso-belica/sumy,Apache-2.0,2013-02-20 12:56:48.000,2022-06-13 19:25:43.000000,2022-06-13 19:25:43,415,9.0,463.0,113.0,73.0,13.0,89.0,2841,Module for automatic summarization of text documents and HTML pages.,22.0,29,True,2022-04-21 21:59:07,0.10.0,14.0,sumy,conda-forge/sumy,,,,1288.0,1288.0,https://pypi.org/project/sumy,22412.0,22511.0,https://anaconda.org/conda-forge/sumy,2022-04-22 07:57:30.389,1190.0,,,,,2.0,,,,,,,,,,,,,,,
267,TorchServe,pytorch/serve,model-serialisation,,https://github.com/pytorch/serve,https://github.com/pytorch/serve,Apache-2.0,2019-10-03 03:17:43.000,2022-06-23 06:10:12.000000,2022-06-10 22:24:13,3184,227.0,529.0,48.0,790.0,122.0,793.0,2677,"Serve, optimize and scale PyTorch models in production.",116.0,29,True,2022-05-16 20:02:45,0.6.0,14.0,torchserve,pytorch/torchserve,pytorch/torchserve,,['pytorch'],,,https://pypi.org/project/torchserve,19768.0,52779.0,https://anaconda.org/pytorch/torchserve,2022-05-13 21:22:14.370,24829.0,https://hub.docker.com/r/pytorch/torchserve,2022-06-11 00:31:40.041478,12.0,1023626.0,2.0,1810.0,,,,,,,,,,,,,,
268,Acme,deepmind/acme,reinforcement-learning,,https://github.com/deepmind/acme,https://github.com/deepmind/acme,Apache-2.0,2020-05-01 09:18:12.000,2022-06-23 11:42:45.000000,2022-06-22 16:28:48,940,160.0,333.0,73.0,44.0,25.0,171.0,2669,A library of reinforcement learning components and agents.,70.0,29,True,2022-02-10 06:52:01,0.4.0,12.0,dm-acme,conda-forge/dm-acme,,,['tensorflow'],84.0,84.0,https://pypi.org/project/dm-acme,5576.0,5714.0,https://anaconda.org/conda-forge/dm-acme,2021-12-09 14:52:24.765,2630.0,,,,,1.0,,,,,,,,,,,,,,,
269,ploomber,ploomber/ploomber,data-pipelines,,https://github.com/ploomber/ploomber,https://github.com/ploomber/ploomber,Apache-2.0,2020-01-20 20:13:06.000,2022-06-23 14:06:58.000000,2022-06-17 19:22:43,2729,226.0,161.0,24.0,149.0,208.0,517.0,2485,"The fastest way to build data pipelines. Develop iteratively, deploy anywhere.",52.0,29,True,,,48.0,ploomber,conda-forge/ploomber,,,,43.0,43.0,https://pypi.org/project/ploomber,6754.0,7683.0,https://anaconda.org/conda-forge/ploomber,2022-06-02 15:25:09.606,11152.0,,,,,2.0,,,,,,,,,,,,,,,
270,Foolbox,bethgelab/foolbox,adversarial,,https://github.com/bethgelab/foolbox,https://github.com/bethgelab/foolbox,MIT,2017-06-14 13:05:48.000,2022-05-30 10:24:06.000000,2022-05-25 09:55:55,1696,7.0,394.0,45.0,343.0,22.0,328.0,2255,"A Python toolbox to create adversarial examples that fool neural networks in PyTorch, TensorFlow, and JAX.",32.0,29,True,2022-04-02 15:26:25,3.3.3,58.0,foolbox,conda-forge/foolbox,,,,300.0,300.0,https://pypi.org/project/foolbox,3125.0,3400.0,https://anaconda.org/conda-forge/foolbox,2021-04-30 19:06:43.853,6338.0,,,,,2.0,,,,,,,,,,,,,,,
271,pytorch-forecasting,jdb78/pytorch-forecasting,time-series-data,,https://github.com/jdb78/pytorch-forecasting,https://github.com/jdb78/pytorch-forecasting,MIT,2020-07-03 13:05:24.000,2022-06-23 01:08:31.000000,2022-06-23 01:08:22,1420,188.0,325.0,30.0,565.0,226.0,250.0,2037,Time series forecasting with PyTorch.,30.0,29,True,2022-05-23 11:53:09,0.10.2,29.0,pytorch-forecasting,conda-forge/pytorch-forecasting,,,,,,https://pypi.org/project/pytorch-forecasting,71738.0,72723.0,https://anaconda.org/conda-forge/pytorch-forecasting,2022-05-23 16:56:34.706,20703.0,,,,,2.0,,,,,,,,,,,,,,,
272,TFX,tensorflow/tfx,data-pipelines,,https://github.com/tensorflow/tfx,https://github.com/tensorflow/tfx,Apache-2.0,2019-02-04 17:14:36.000,2022-06-23 09:27:46.000000,2022-06-23 02:54:12,4307,144.0,564.0,85.0,4198.0,222.0,533.0,1779,TFX is an end-to-end platform for deploying production ML pipelines.,140.0,29,True,2022-05-25 23:32:49,1.8.0,77.0,tfx,,,,['tensorflow'],,,https://pypi.org/project/tfx,325842.0,325842.0,,,,,,,,2.0,,,,,,,,,,,,,,,
273,Pythran,serge-sans-paille/pythran,others,,https://github.com/serge-sans-paille/pythran,https://github.com/serge-sans-paille/pythran,BSD-3-Clause,2012-05-29 08:02:14.000,2022-06-21 13:38:31.000000,2022-06-21 13:38:30,3544,22.0,173.0,53.0,1252.0,98.0,648.0,1744,Ahead of Time compiler for numeric kernels.,66.0,29,True,,,24.0,pythran,conda-forge/pythran,,,,160.0,160.0,https://pypi.org/project/pythran,328507.0,333442.0,https://anaconda.org/conda-forge/pythran,2022-04-10 10:43:10.231,241863.0,,,,,2.0,,,,,,,,,,,,,,pythran,python-pythran
274,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,Apache-2.0,2019-02-26 10:10:56.000,2022-06-22 16:41:22.000000,2022-06-17 16:08:31,442,61.0,188.0,43.0,413.0,118.0,174.0,1672,Algorithms for explaining machine learning models.,18.0,29,True,2022-05-18 11:35:00,0.7.0,25.0,alibi,,,,,177.0,177.0,https://pypi.org/project/alibi,23761.0,23761.0,,,,,,,,2.0,,,,,,,,,,,,,,,
275,tesserocr,sirfz/tesserocr,ocr,,https://github.com/sirfz/tesserocr,https://github.com/sirfz/tesserocr,MIT,2015-12-17 23:29:36.000,2022-05-04 23:34:17.279000,2021-11-09 18:12:47,178,,215.0,54.0,58.0,77.0,168.0,1645,A Python wrapper for the tesseract-ocr API.,26.0,29,True,2021-06-19 21:08:11,2.5.2,13.0,tesserocr,conda-forge/tesserocr,,,,669.0,669.0,https://pypi.org/project/tesserocr,59268.0,61576.0,https://anaconda.org/conda-forge/tesserocr,2022-05-04 23:34:17.279,73864.0,,,,,2.0,,,,,,,,,,,,,,,
276,lightning-flash,PyTorchLightning/lightning-flash,pytorch-utils,,https://github.com/Lightning-AI/lightning-flash,https://github.com/Lightning-AI/lightning-flash,Apache-2.0,2021-01-28 18:47:16.000,2022-06-21 07:10:46.000000,2022-06-06 11:14:01,906,55.0,164.0,34.0,840.0,20.0,439.0,1494,Your PyTorch AI Factory - Flash enables you to easily configure and run complex AI recipes for over 15 tasks across 7..,70.0,29,True,2022-05-11 18:16:51,0.7.5,22.0,lightning-flash,conda-forge/lightning-flash,,,['pytorch'],87.0,87.0,https://pypi.org/project/lightning-flash,6367.0,6611.0,https://anaconda.org/conda-forge/lightning-flash,2022-05-12 00:02:28.024,2442.0,,,,,1.0,,,Lightning-AI/lightning-flash,,,,,,,,,,,,
277,ArcGIS API,Esri/arcgis-python-api,geospatial-data,,https://github.com/Esri/arcgis-python-api,https://github.com/Esri/arcgis-python-api,Apache-2.0,2016-03-16 01:09:14.000,2022-06-22 22:27:18.000000,2022-06-15 21:51:51,3542,83.0,890.0,140.0,840.0,29.0,416.0,1326,Documentation and samples for ArcGIS API for Python.,80.0,29,True,2022-06-01 17:24:30,2.0.1,31.0,arcgis,,esridocker/arcgis-api-python-notebook,,,,,https://pypi.org/project/arcgis,73208.0,73356.0,,,,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,2022-06-17 15:56:10.986929,34.0,7059.0,3.0,3748.0,,,,,,,,,,,,,,
278,explainerdashboard,oegedijk/explainerdashboard,interpretability,,https://github.com/oegedijk/explainerdashboard,https://github.com/oegedijk/explainerdashboard,MIT,2019-10-30 08:26:16.000,2022-06-16 19:38:58.000000,2022-06-16 19:38:52,1284,51.0,157.0,14.0,34.0,11.0,165.0,1246,Quickly build Explainable AI dashboards that show the inner workings of so-called blackbox machine learning models.,15.0,29,True,2022-06-15 12:13:19,0.4.0,70.0,explainerdashboard,conda-forge/explainerdashboard,,,,111.0,111.0,https://pypi.org/project/explainerdashboard,45790.0,46764.0,https://anaconda.org/conda-forge/explainerdashboard,2022-02-15 19:55:55.299,17533.0,,,,,2.0,,,,,,,,,,,,,,,
279,Model Analysis,tensorflow/model-analysis,interpretability,,https://github.com/tensorflow/model-analysis,https://github.com/tensorflow/model-analysis,Apache-2.0,2018-03-23 19:08:49.000,2022-06-09 23:33:46.000000,2022-06-09 23:33:44,1161,45.0,231.0,71.0,91.0,15.0,49.0,1160,Model analysis tools for TensorFlow.,43.0,29,True,2022-05-16 03:23:38,0.39.0,49.0,tensorflow-model-analysis,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/tensorflow-model-analysis,750200.0,750200.0,,,,,,,,2.0,,,,,,,,,,,,,,,
280,agate,wireservice/agate,others,,https://github.com/wireservice/agate,https://github.com/wireservice/agate,MIT,2014-04-25 13:59:09.000,2022-06-17 19:34:58.000000,2021-07-15 17:22:49,1466,,137.0,42.0,125.0,10.0,630.0,1093,A Python data analysis library that is optimized for humans instead of machines.,49.0,29,True,,,5.0,agate,conda-forge/agate,,,,970.0,970.0,https://pypi.org/project/agate,3022405.0,3023730.0,https://anaconda.org/conda-forge/agate,2021-07-16 07:46:42.405,84858.0,,,,,2.0,,,,,,,,,,,,,,,
281,pyjanitor,pyjanitor-devs/pyjanitor,others,,https://github.com/pyjanitor-devs/pyjanitor,https://github.com/pyjanitor-devs/pyjanitor,MIT,2018-03-04 22:43:33.000,2022-06-22 07:17:44.000000,2022-06-21 01:34:52,1402,50.0,151.0,20.0,645.0,103.0,379.0,933,Clean APIs for data cleaning. Python implementation of R package Janitor.,104.0,29,True,2022-05-03 04:09:24,0.23.1,50.0,pyjanitor,conda-forge/pyjanitor,,,,186.0,186.0,https://pypi.org/project/pyjanitor,27297.0,29694.0,https://anaconda.org/conda-forge/pyjanitor,2021-11-22 17:28:45.154,122284.0,,,,,2.0,,,,,,,,,,,,,,,
282,pyopencl,inducer/pyopencl,others,,https://github.com/inducer/pyopencl,https://github.com/inducer/pyopencl,,2011-04-06 02:51:33.000,2022-06-23 04:48:13.000000,2022-06-23 04:48:13,3096,39.0,222.0,46.0,264.0,60.0,240.0,895,"OpenCL integration for Python, plus shiny features.",92.0,29,False,2022-06-22 06:21:51,2022.1.6,45.0,pyopencl,conda-forge/pyopencl,,,,760.0,760.0,https://pypi.org/project/pyopencl,278517.0,287720.0,https://anaconda.org/conda-forge/pyopencl,2022-06-22 15:05:40.972,625845.0,,,,,2.0,,,,,,,,,,,,,,,
283,dask-ml,dask/dask-ml,distributed-ml,,https://github.com/dask/dask-ml,https://github.com/dask/dask-ml,BSD-3-Clause,2017-06-15 15:56:06.000,2022-06-19 13:48:29.000000,2022-06-19 13:42:12,805,8.0,224.0,39.0,493.0,201.0,244.0,808,Scalable Machine Learning with Dask.,76.0,29,True,2022-05-27 14:17:08,2022.5.27,27.0,dask-ml,conda-forge/dask-ml,,,,633.0,633.0,https://pypi.org/project/dask-ml,119239.0,125319.0,https://anaconda.org/conda-forge/dask-ml,2022-05-27 20:11:18.984,340517.0,,,,,2.0,,,,,,,,,,,,,,,
284,data-validation,tensorflow/data-validation,data-viz,,https://github.com/tensorflow/data-validation,https://github.com/tensorflow/data-validation,Apache-2.0,2018-07-02 15:47:02.000,2022-06-22 17:15:06.000000,2022-06-22 17:15:05,786,39.0,122.0,46.0,68.0,25.0,120.0,640,Library for exploring and validating machine learning data.,24.0,29,True,2022-05-16 07:40:43,1.8.0,37.0,tensorflow-data-validation,,,,"['tensorflow', 'jupyter']",502.0,502.0,https://pypi.org/project/tensorflow-data-validation,2506305.0,2506313.0,,,,,,,,3.0,364.0,,,,,,,,,,,,,,
285,Neptune.ai,neptune-ai/neptune-client,ml-experiments,,https://github.com/neptune-ai/neptune-client,https://github.com/neptune-ai/neptune-client,Apache-2.0,2019-02-11 11:25:57.000,2022-06-21 07:46:23.000000,2022-06-21 07:46:22,968,48.0,25.0,12.0,763.0,17.0,142.0,297,Experiment tracking tool and model registry.,28.0,29,False,2022-05-31 10:41:51,0.16.3,100.0,neptune-client,conda-forge/neptune-client,,,,671.0,671.0,https://pypi.org/project/neptune-client,682675.0,685143.0,https://anaconda.org/conda-forge/neptune-client,2022-05-31 23:23:44.173,71594.0,,,,,2.0,,,,,,,,,,,,,,,
286,CNTK,microsoft/CNTK,ml-frameworks,,https://github.com/microsoft/CNTK,https://github.com/microsoft/CNTK,,2015-11-26 09:52:06.000,2022-06-22 20:21:29.000000,2020-03-31 15:55:14,16116,,4264.0,1282.0,554.0,752.0,2533.0,17171,"Microsoft Cognitive Toolkit (CNTK), an open source deep-learning toolkit.",271.0,28,False,2019-04-26 14:13:32,2.7,32.0,cntk,,,,,,,https://pypi.org/project/cntk,988.0,1169.0,,,,,,,,3.0,13968.0,,,,,,,,,,,,,,
287,baselines,openai/baselines,reinforcement-learning,,https://github.com/openai/baselines,https://github.com/openai/baselines,MIT,2017-05-24 01:58:13.000,2022-06-16 12:24:07.000000,2020-01-31 13:06:18,347,,3425.0,588.0,368.0,396.0,432.0,12707,OpenAI Baselines: high-quality implementations of reinforcement learning algorithms.,114.0,28,False,,,,baselines,,,,,399.0,399.0,https://pypi.org/project/baselines,1439.0,1439.0,,,,,,,,2.0,,,,,,,,,,,,,,,
288,backtrader,mementum/backtrader,financial-data,,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52.000,2022-06-22 08:30:21.000000,2021-07-17 22:17:12,2385,,2639.0,553.0,200.0,,,8899,Python Backtesting library for trading strategies.,52.0,28,False,,,,backtrader,,,,,1080.0,1080.0,https://pypi.org/project/backtrader,13767.0,13767.0,,,,,,,,2.0,,,,,,,,,,,,,,,
289,wordcloud,amueller/word_cloud,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000,2022-04-26 15:13:58.000000,2022-04-26 15:13:58,550,1.0,2164.0,220.0,209.0,100.0,368.0,8852,A little word cloud generator in Python.,65.0,28,True,2018-07-26 17:23:44,1.5.0,9.0,wordcloud,conda-forge/wordcloud,,,,,,https://pypi.org/project/wordcloud,752357.0,756553.0,https://anaconda.org/conda-forge/wordcloud,2021-11-15 20:34:05.364,293771.0,,,,,3.0,,,,,,,,,,,,,,,
290,Apex,NVIDIA/apex,gpu-utilities,,https://github.com/NVIDIA/apex,https://github.com/NVIDIA/apex,BSD-3-Clause,2018-04-23 16:28:52.000,2022-06-23 05:02:02.000000,2022-06-23 05:02:02,1005,47.0,963.0,94.0,428.0,554.0,422.0,6426,A PyTorch Extension: Tools for easy mixed precision and distributed training in Pytorch.,94.0,28,True,,,1.0,,conda-forge/nvidia-apex,,,['pytorch'],1072.0,1072.0,,,2826.0,https://anaconda.org/conda-forge/nvidia-apex,2022-04-06 03:11:02.383,90457.0,,,,,2.0,,,,,,,,,,,,,,,
291,NuPIC,numenta/nupic,ml-frameworks,,https://github.com/numenta/nupic,https://github.com/numenta/nupic,AGPL-3.0,2013-04-05 23:14:27.000,2021-03-25 21:39:47.000000,2019-10-23 20:45:07,6625,,1559.0,631.0,2110.0,451.0,1338.0,6296,"Numenta Platform for Intelligent Computing is an implementation of Hierarchical Temporal Memory (HTM), a theory of..",121.0,28,False,2018-06-01 15:12:12,1.0.5,47.0,nupic,,,,,109.0,109.0,https://pypi.org/project/nupic,1997.0,1997.0,,,,,,,,3.0,,,,,,,,,,,,,,,
292,FinRL,AI4Finance-Foundation/FinRL,reinforcement-learning,,https://github.com/AI4Finance-Foundation/FinRL,https://github.com/AI4Finance-Foundation/FinRL,MIT,2020-07-26 13:18:16.000,2022-06-23 12:50:01.000000,2022-06-23 12:50:01,2326,572.0,1270.0,154.0,179.0,56.0,352.0,5639,FinRL: The first open-source project for financial reinforcement learning. Please star.,68.0,28,True,,,,finrl,,,,,12.0,12.0,https://pypi.org/project/finrl,241.0,241.0,,,,,,,,2.0,,,,,,,,,,,,,,,
293,Coqui TTS,coqui-ai/TTS,audio,,https://github.com/coqui-ai/TTS,https://github.com/coqui-ai/TTS,MPL-2.0,2020-05-20 15:45:28.000,2022-06-23 13:56:42.000000,2022-06-22 10:07:46,4084,55.0,536.0,102.0,301.0,17.0,329.0,5222,"- a deep learning toolkit for Text-to-Speech, battle-tested in research and production.",94.0,28,True,2022-06-21 12:12:14,0.7.1,32.0,tts,conda-forge/tts,,,"['pytorch', 'tensorflow']",,,https://pypi.org/project/tts,4955.0,17968.0,https://anaconda.org/conda-forge/tts,2021-12-15 19:29:56.367,2363.0,,,,,2.0,190776.0,,,,,,,,,,,,,,
294,haystack,deepset-ai/haystack,nlp,,https://github.com/deepset-ai/haystack,https://github.com/deepset-ai/haystack,Apache-2.0,2019-11-14 09:05:28.000,2022-06-23 14:03:49.000000,2022-06-23 10:36:12,1324,159.0,771.0,82.0,1223.0,199.0,1181.0,4864,Haystack is an open source NLP framework that leverages pre-trained Transformer models. It enables developers to..,120.0,28,True,2022-06-02 15:37:11,1.5.0,16.0,haystack,,,,,,,https://pypi.org/project/haystack,1309.0,1309.0,,,,,,,,2.0,13.0,,,,,,,,,,,,,,
295,Activeloop,activeloopai/Hub,data-pipelines,,https://github.com/activeloopai/Hub,https://github.com/activeloopai/Hub,MPL-2.0,2019-08-09 06:17:59.000,2022-06-23 13:48:52.000000,2022-06-23 11:55:11,5854,386.0,377.0,61.0,1355.0,43.0,323.0,4645,"Dataset format for AI. Build, manage, query & visualize datasets for deep learning. Stream data real-time to..",98.0,28,True,2022-06-06 17:52:18,2.5.2,46.0,hub,,,,,,,https://pypi.org/project/hub,4366.0,4366.0,,,,,,,,2.0,,,,,,,,,,,,,,,
296,skorch,skorch-dev/skorch,ml-frameworks,,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000,2022-06-21 13:10:07.000000,2022-06-06 21:38:48,989,8.0,303.0,81.0,427.0,46.0,390.0,4550,A scikit-learn compatible neural network library that wraps PyTorch.,49.0,28,True,2021-10-31 15:54:20,0.11.0,10.0,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",520.0,520.0,https://pypi.org/project/skorch,20535.0,33014.0,https://anaconda.org/conda-forge/skorch,2021-11-30 10:48:50.965,561586.0,,,,,3.0,,,,,,,,,,,,,,,
297,Tesseract,madmaze/pytesseract,ocr,,https://github.com/madmaze/pytesseract,https://github.com/madmaze/pytesseract,Apache-2.0,2010-10-27 23:02:49.000,2022-06-13 20:56:27.000000,2022-06-13 20:56:22,483,14.0,591.0,104.0,130.0,14.0,291.0,4273,Python-tesseract is an optical character recognition (OCR) tool for python.,40.0,28,True,2022-03-14 19:28:46,0.3.10,23.0,pytesseract,conda-forge/pytesseract,,,,,,https://pypi.org/project/pytesseract,627144.0,641671.0,https://anaconda.org/conda-forge/pytesseract,2022-03-15 01:11:17.076,508477.0,,,,,2.0,,,,,,,,,,,,,,,
298,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2022-06-22 13:11:43.000000,2022-06-22 13:11:35,823,82.0,896.0,82.0,39.0,2.0,458.0,4037,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",26.0,28,True,,,,deepface,,,,,631.0,631.0,https://pypi.org/project/deepface,31003.0,31003.0,,,,,,,,2.0,,,,,,,,,,,,,,,
299,SynapseML,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2022-06-23 03:52:42.000000,2022-06-22 19:15:16,1145,60.0,649.0,134.0,994.0,213.0,333.0,3327,Simple and Distributed Machine Learning.,93.0,28,True,2022-01-12 22:42:34,0.9.5,23.0,synapseml,,,,,,,https://pypi.org/project/synapseml,39848.0,39848.0,,,,,,,,2.0,,,,,,,,,,,,,,,
300,nevergrad,facebookresearch/nevergrad,hyperopt,,https://github.com/facebookresearch/nevergrad,https://github.com/facebookresearch/nevergrad,MIT,2018-11-21 00:33:17.000,2022-06-23 13:33:18.000000,2022-06-21 12:49:32,1018,33.0,310.0,66.0,1238.0,64.0,156.0,3317,A Python toolbox for performing gradient-free optimization.,49.0,28,True,,,18.0,nevergrad,conda-forge/nevergrad,,,,348.0,348.0,https://pypi.org/project/nevergrad,45064.0,46133.0,https://anaconda.org/conda-forge/nevergrad,2021-06-14 12:44:22.518,27796.0,,,,,2.0,,,,,,,,,,,,,,,
301,plotnine,has2k1/plotnine,data-viz,,https://github.com/has2k1/plotnine,https://github.com/has2k1/plotnine,MIT,2017-04-24 19:00:44.000,2022-06-06 14:30:06.000000,2022-06-06 13:13:26,1803,58.0,168.0,66.0,104.0,61.0,430.0,3108,A grammar of graphics for Python.,96.0,28,True,2021-03-25 12:57:10,0.8.0,10.0,plotnine,conda-forge/plotnine,,,,,,https://pypi.org/project/plotnine,255508.0,258336.0,https://anaconda.org/conda-forge/plotnine,2021-03-25 12:31:04.423,172528.0,,,,,3.0,,,,,,,,,,,,,,,
302,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2022-06-22 02:08:59.000000,2022-04-24 13:40:45,612,8.0,694.0,132.0,104.0,100.0,96.0,3069,Technical Analysis Library using Pandas and Numpy.,28.0,28,True,,,4.0,ta,conda-forge/ta,,,,1257.0,1257.0,https://pypi.org/project/ta,70186.0,70424.0,https://anaconda.org/conda-forge/ta,2022-04-21 15:19:41.291,3809.0,,,,,2.0,,,,,,,,,,,,,,,
