,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,helm_id,trending,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,dnf_id,yay_id
155,ImageHash,JohannesBuchner/imagehash,image,,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000,2022-09-28 13:22:48.042000,2022-09-28 08:43:58,311.0,102.0,306.0,62.0,65.0,6.0,107.0,2547.0,A Python Perceptual Image Hashing Module.,23.0,33,True,2021-03-25 13:49:48,4.1.0,7.0,ImageHash,conda-forge/imagehash,,,,6159.0,6159.0,https://pypi.org/project/ImageHash,1271220.0,1274713.0,https://anaconda.org/conda-forge/imagehash,2022-09-28 13:22:48.042,248047.0,,,,,2.0,,,,,,,,,,,,,,,
156,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2022-10-19 21:11:46.000000,2022-10-18 19:06:20,1308.0,80.0,275.0,51.0,1019.0,53.0,255.0,2424.0,Bayesian optimization in PyTorch.,84.0,33,True,2022-09-27 18:33:22,0.7.2,28.0,botorch,conda-forge/botorch,,,['pytorch'],341.0,341.0,https://pypi.org/project/botorch,176153.0,177821.0,https://anaconda.org/conda-forge/botorch,2022-10-02 11:13:27.032,43373.0,,,,,1.0,,,,,,,,,,,,,,,
157,FiftyOne,voxel51/fiftyone,data-viz,,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000,2022-10-20 05:46:31.000000,2022-10-19 16:24:57,14390.0,673.0,242.0,29.0,1225.0,326.0,632.0,2012.0,"Visualize, create, and debug image and video datasets and model predictions.",55.0,33,True,2022-09-21 02:08:47,0.17.2,54.0,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",183.0,183.0,https://pypi.org/project/fiftyone,39931.0,39931.0,,,,,,,,2.0,,,,,,,,,,,,,,,
158,Lifelines,CamDavidsonPilon/lifelines,medical-data,,https://github.com/CamDavidsonPilon/lifelines,https://github.com/CamDavidsonPilon/lifelines,MIT,2013-08-28 00:16:42.000,2022-09-25 22:12:57.000000,2022-09-25 22:12:11,2211.0,12.0,486.0,68.0,457.0,227.0,652.0,1979.0,Survival analysis in Python.,101.0,33,True,2022-09-25 22:12:57,0.27.3,100.0,lifelines,conda-forge/lifelines,,,,1097.0,1097.0,https://pypi.org/project/lifelines,419139.0,422027.0,https://anaconda.org/conda-forge/lifelines,2022-05-18 22:54:56.806,219505.0,,,,,2.0,,,,,,,,,,,,,,,
159,Ax,facebook/Ax,hyperopt,,https://github.com/facebook/Ax,https://github.com/facebook/Ax,MIT,2019-02-09 15:23:44.000,2022-10-20 07:50:55.000000,2022-10-19 01:29:35,2099.0,148.0,217.0,68.0,768.0,29.0,423.0,1908.0,Adaptive Experimentation Platform.,132.0,33,True,2022-09-28 15:49:35,0.2.8,29.0,ax-platform,conda-forge/ax-platform,,,['pytorch'],341.0,341.0,https://pypi.org/project/ax-platform,109667.0,109915.0,https://anaconda.org/conda-forge/ax-platform,2022-10-14 20:22:53.835,3980.0,,,,,1.0,,,,,,,,,,,,,,,
160,Geocoder,DenisCarriere/geocoder,geospatial-data,,https://github.com/DenisCarriere/geocoder,https://github.com/DenisCarriere/geocoder,MIT,2014-01-13 04:19:21.000,2022-08-17 17:00:40.000000,2018-10-12 15:53:05,1251.0,,266.0,51.0,153.0,75.0,217.0,1484.0,Python Geocoder.,73.0,33,False,2016-09-05 17:57:51,1.17.3,18.0,geocoder,conda-forge/geocoder,,,,5576.0,5576.0,https://pypi.org/project/geocoder,1202213.0,1203830.0,https://anaconda.org/conda-forge/geocoder,2019-06-27 16:40:50.469,110002.0,,,,,2.0,,,,,,,,,,,,,geocoder,,
161,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2022-10-19 12:34:41.863000,2022-10-19 07:41:14,1141.0,25.0,324.0,61.0,551.0,193.0,322.0,1298.0,A Jupyter - Leaflet.js bridge.,80.0,33,True,2022-10-19 07:57:17,0.17.2,65.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],2999.0,2999.0,https://pypi.org/project/ipyleaflet,109491.0,170828.0,https://anaconda.org/conda-forge/ipyleaflet,2022-10-19 12:34:41.863,903629.0,,,,,2.0,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,49602.0,,,,,,,,,,,
162,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,LGPL-3.0,2012-08-03 07:43:59.000,2022-10-19 16:13:17.000000,2022-10-18 13:12:49,2694.0,43.0,329.0,55.0,1002.0,282.0,812.0,1118.0,Cartopy - a cartographic python library with matplotlib support.,116.0,33,False,2022-09-10 00:49:38,0.21.0,22.0,cartopy,conda-forge/cartopy,,,,2707.0,2707.0,https://pypi.org/project/cartopy,122471.0,153153.0,https://anaconda.org/conda-forge/cartopy,2022-09-10 11:35:29.804,2423894.0,,,,,2.0,,,,,,,,,,,,,,,
163,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000,2022-10-13 13:24:38.000000,2022-10-13 13:24:37,825.0,21.0,189.0,58.0,94.0,33.0,155.0,938.0,Input pipeline framework.,27.0,33,True,2022-08-29 19:40:51,1.10.1,41.0,tensorflow-transform,,,,['tensorflow'],1051.0,1051.0,https://pypi.org/project/tensorflow-transform,3498559.0,3498559.0,,,,,,,,2.0,,,,,,,,,,,,,,,
164,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2022-10-20 14:29:12.000000,2022-10-20 10:54:07,32092.0,771.0,11060.0,945.0,21113.0,,,19976.0,Apache Flink Python API.,1638.0,32,True,,,,apache-flink,,,,,,,https://pypi.org/project/apache-flink,60535.0,60535.0,,,,,,,,2.0,,,,,,,,,,,,,,,
165,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,GPL-3.0,2018-08-02 17:56:45.000,2022-10-20 13:45:10.000000,2022-10-20 10:04:21,8021.0,1705.0,1248.0,322.0,1856.0,301.0,1272.0,10867.0,In-Database Machine Learning.,195.0,32,False,2022-10-10 14:28:59,22.10.2.1,100.0,mindsdb,,,,['pytorch'],,,https://pypi.org/project/mindsdb,4628.0,4628.0,,,,,,,,2.0,,,,,,4.0,,,,,,,,,
166,Turi Create,apple/turicreate,ml-frameworks,,https://github.com/apple/turicreate,https://github.com/apple/turicreate,BSD-3-Clause,2017-12-01 00:42:04.000,2021-11-29 19:55:31.000000,2021-11-29 19:55:31,1571.0,,1111.0,357.0,1679.0,488.0,1290.0,10829.0,Turi Create simplifies the development of custom machine learning models.,85.0,32,True,2020-09-30 22:44:07,6.4.1,30.0,turicreate,,,,,321.0,321.0,https://pypi.org/project/turicreate,20926.0,21050.0,,,,,,,,2.0,7200.0,,,,,,,,,,,,,,
167,glfw,glfw/glfw,image,,https://github.com/glfw/glfw,https://github.com/glfw/glfw,Zlib,2013-04-18 15:24:53.000,2022-10-19 23:36:12.000000,2022-09-20 17:38:37,4606.0,29.0,3549.0,378.0,582.0,414.0,1200.0,9713.0,"A multi-platform library for OpenGL, OpenGL ES, Vulkan, window and input.",184.0,32,False,2022-07-22 13:50:50,3.3.8,19.0,glfw,conda-forge/glfw,,,,,,https://pypi.org/project/glfw,183924.0,218148.0,https://anaconda.org/conda-forge/glfw,2022-07-23 14:48:23.443,77847.0,,,,,2.0,2953425.0,,,,,,,,,,,,,,
168,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/deepmind/sonnet,https://github.com/deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2022-10-18 16:31:28.000000,2022-10-18 16:31:22,851.0,3.0,1246.0,426.0,72.0,27.0,155.0,9408.0,TensorFlow-based neural network library.,55.0,32,True,2020-03-27 10:36:19,2.0.0,13.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],922.0,922.0,https://pypi.org/project/dm-sonnet,21332.0,21842.0,https://anaconda.org/conda-forge/sonnet,2020-11-14 18:13:23.843,17884.0,,,,,2.0,,,,,,,,,,,,,,,
169,PaddleDetection,PaddlePaddle/PaddleDetection,image,,https://github.com/PaddlePaddle/PaddleDetection,https://github.com/PaddlePaddle/PaddleDetection,Apache-2.0,2019-10-25 07:21:14.000,2022-10-20 08:56:17.000000,2022-10-17 03:09:42,1919.0,136.0,2213.0,184.0,3091.0,804.0,3263.0,8819.0,"Object Detection toolkit based on PaddlePaddle. It supports object detection, instance segmentation, multiple object..",120.0,32,True,2022-09-13 06:36:24,2.5.0,7.0,paddledet,,,,['paddle'],39.0,39.0,https://pypi.org/project/paddledet,825.0,825.0,,,,,,,,2.0,,,,,,,,,,,,,,,
170,fuzzywuzzy,seatgeek/fuzzywuzzy,nlp,,https://github.com/seatgeek/fuzzywuzzy,https://github.com/seatgeek/fuzzywuzzy,GPL-2.0,2011-07-08 19:32:34.000,2021-11-02 23:56:01.000000,2021-09-09 20:54:41,384.0,,869.0,271.0,145.0,81.0,103.0,8767.0,Fuzzy String Matching in Python.,70.0,32,False,2020-02-13 22:14:12,0.18.0,23.0,fuzzywuzzy,conda-forge/fuzzywuzzy,,,,14813.0,14813.0,https://pypi.org/project/fuzzywuzzy,7751192.0,7756478.0,https://anaconda.org/conda-forge/fuzzywuzzy,2020-11-18 12:59:01.409,396466.0,,,,,2.0,,,,,,,,,,,,,,,
171,Datasette,simonw/datasette,others,,https://github.com/simonw/datasette,https://github.com/simonw/datasette,Apache-2.0,2017-10-23 00:39:03.000,2022-10-14 19:57:30.000000,2022-10-14 19:57:00,2100.0,63.0,428.0,99.0,345.0,389.0,1015.0,6564.0,An open source multi-tool for exploring and publishing data.,70.0,32,True,2022-08-14 17:43:05,0.62,100.0,datasette,conda-forge/datasette,,,,771.0,771.0,https://pypi.org/project/datasette,212132.0,212783.0,https://anaconda.org/conda-forge/datasette,2022-08-16 14:22:04.318,11725.0,,,,,1.0,39.0,,,,,,,datasette,,,,,,,
172,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/fmfn/BayesianOptimization,https://github.com/fmfn/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2022-10-17 10:13:31.000000,2022-10-12 22:47:53,267.0,40.0,1315.0,141.0,95.0,21.0,251.0,6337.0,A Python implementation of global optimization with gaussian processes.,36.0,32,True,2020-05-16 16:03:51,1.2.0,7.0,bayesian-optimization,,,,,1379.0,1379.0,https://pypi.org/project/bayesian-optimization,167808.0,167809.0,,,,,,,,2.0,106.0,,,,,,,,,,,,,,
173,Autograd,HIPS/autograd,others,,https://github.com/HIPS/autograd,https://github.com/HIPS/autograd,MIT,2014-11-24 15:50:23.000,2022-10-03 07:57:46.067000,2022-09-29 07:04:22,1382.0,1.0,805.0,216.0,209.0,148.0,226.0,6014.0,Efficiently computes derivatives of numpy code.,52.0,32,True,2015-03-05 19:30:11,1.0,6.0,autograd,conda-forge/autograd,,,,4022.0,4022.0,https://pypi.org/project/autograd,1070778.0,1074002.0,https://anaconda.org/conda-forge/autograd,2022-10-03 07:57:46.067,238616.0,,,,,1.0,,,,,,,,,,,,,,,
174,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2022-10-06 20:09:21.595000,2022-10-06 13:45:56,1601.0,17.0,488.0,99.0,413.0,200.0,471.0,5969.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,60.0,32,True,2022-10-06 13:10:07,node-v0.13.1,64.0,tokenizers,conda-forge/tokenizers,,,,52.0,52.0,https://pypi.org/project/tokenizers,8001601.0,8019241.0,https://anaconda.org/conda-forge/tokenizers,2022-10-06 20:09:21.595,476287.0,,,,,2.0,,,,,,,,,,,,,,,
175,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2022-10-20 02:05:16.000000,2022-10-19 02:44:41,2498.0,53.0,1207.0,71.0,1282.0,599.0,752.0,5664.0,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",84.0,32,True,2022-07-20 13:00:13,2.6.0,16.0,paddleseg,,,,['paddle'],687.0,687.0,https://pypi.org/project/paddleseg,2871.0,2871.0,,,,,,,,2.0,,,,,,,,,,,,,,,
176,GluonCV,dmlc/gluon-cv,image,,https://github.com/dmlc/gluon-cv,https://github.com/dmlc/gluon-cv,Apache-2.0,2018-02-26 01:33:21.000,2022-08-14 03:28:00.000000,2022-08-11 16:47:31,899.0,1.0,1160.0,153.0,948.0,44.0,769.0,5342.0,Gluon CV Toolkit.,117.0,32,True,2021-03-09 00:20:06,0.10.0,10.0,gluoncv,,,,['mxnet'],887.0,887.0,https://pypi.org/project/gluoncv,577567.0,577567.0,,,,,,,,2.0,,,,,,,,,,,,,,,
177,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2022-10-20 01:28:37.000000,2022-10-18 10:12:01,2150.0,115.0,597.0,146.0,55.0,104.0,211.0,5036.0,Fit interpretable models. Explain blackbox machine learning.,31.0,32,True,2021-09-23 20:41:03,0.2.7,31.0,interpret,,,,['jupyter'],291.0,291.0,https://pypi.org/project/interpret,118907.0,118907.0,,,,,,,,1.0,,,,,,,,,,,,,,,
178,NeMo,NVIDIA/NeMo,nlp,,https://github.com/NVIDIA/NeMo,https://github.com/NVIDIA/NeMo,Apache-2.0,2019-08-05 20:16:42.000,2022-10-20 13:26:52.000000,2022-10-20 13:26:17,4781.0,261.0,1170.0,133.0,3547.0,38.0,1262.0,4911.0,NeMo: a toolkit for conversational AI.,183.0,32,True,2022-10-10 22:11:51,1.12.0,34.0,nemo-toolkit,,,,['pytorch'],,,https://pypi.org/project/nemo-toolkit,15219.0,15319.0,,,,,,,,2.0,3708.0,,,,,,,,,,,,,,
179,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2022-09-20 20:15:34.000000,2022-09-20 20:15:27,998.0,45.0,568.0,65.0,95.0,51.0,336.0,4817.0,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",29.0,32,True,2022-09-20 20:09:42,1.6.2,53.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],359.0,359.0,https://pypi.org/project/pytorch-metric-learning,107989.0,108250.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2022-09-20 20:14:41.095,8623.0,,,,,1.0,,,,,,,,,,,,,,,
180,VisualDL,PaddlePaddle/VisualDL,ml-experiments,,https://github.com/PaddlePaddle/VisualDL,https://github.com/PaddlePaddle/VisualDL,Apache-2.0,2017-12-20 12:34:31.000,2022-10-20 06:34:29.000000,2022-09-14 12:12:25,880.0,10.0,596.0,147.0,708.0,93.0,339.0,4455.0,Deep Learning Visualization Toolkit.,32.0,32,True,2022-09-16 02:07:11,2.4.1,14.0,visualdl,,,,['paddle'],1452.0,1452.0,https://pypi.org/project/visualdl,60070.0,60078.0,,,,,,,,2.0,231.0,,,,,,,,,,,,,,
181,scikit-optimize,scikit-optimize/scikit-optimize,hyperopt,,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000,2022-08-30 17:01:38.000000,2021-10-12 13:32:38,1570.0,,430.0,66.0,515.0,219.0,387.0,2427.0,Sequential model-based optimization with a `scipy.optimize` interface.,76.0,32,True,2021-10-12 15:33:19,0.9.0,23.0,scikit-optimize,conda-forge/scikit-optimize,,,,3239.0,3239.0,https://pypi.org/project/scikit-optimize,726401.0,735690.0,https://anaconda.org/conda-forge/scikit-optimize,2021-12-15 05:01:56.230,585217.0,,,,,2.0,,,,,,,,,,,,,,,
182,FairScale,facebookresearch/fairscale,distributed-ml,,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000,2022-10-05 20:20:36.000000,2022-10-05 20:20:36,685.0,38.0,191.0,36.0,763.0,58.0,266.0,1902.0,PyTorch extensions for high performance and large scale training.,64.0,32,True,2022-10-05 16:51:45,0.4.12,34.0,fairscale,conda-forge/fairscale,,,['pytorch'],713.0,713.0,https://pypi.org/project/fairscale,785916.0,791412.0,https://anaconda.org/conda-forge/fairscale,2022-06-20 14:14:00.361,60466.0,,,,,2.0,,,,,,,,,,,,,,,
183,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2022-10-13 18:56:43.000000,2022-09-23 08:58:23,777.0,11.0,280.0,125.0,710.0,150.0,156.0,1324.0,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",73.0,32,True,2022-07-20 20:42:08,0.7.3,18.0,tensorflow-model-optimization,,,,['tensorflow'],2186.0,2186.0,https://pypi.org/project/tensorflow-model-optimization,158089.0,158089.0,,,,,,,,2.0,,,,,,,,,,,,,,,
184,Graphviz,xflr6/graphviz,data-viz,,https://github.com/xflr6/graphviz,https://github.com/xflr6/graphviz,MIT,2014-01-12 17:49:29.000,2022-10-07 18:52:59.000000,2022-09-05 16:06:36,1177.0,8.0,183.0,30.0,39.0,6.0,134.0,1286.0,Simple Python interface for Graphviz.,19.0,32,True,,,13.0,graphviz,anaconda/python-graphviz,,,,35744.0,35744.0,https://pypi.org/project/graphviz,9226254.0,9226707.0,https://anaconda.org/anaconda/python-graphviz,2022-08-10 07:32:49.546,29934.0,,,,,2.0,,,,,,,,,,,,,,,
185,pmdarima,alkaline-ml/pmdarima,time-series-data,,https://github.com/alkaline-ml/pmdarima,https://github.com/alkaline-ml/pmdarima,MIT,2017-03-30 14:58:30.000,2022-09-23 12:22:02.000000,2022-09-23 12:16:00,1065.0,4.0,216.0,36.0,231.0,29.0,263.0,1258.0,"A statistical library designed to fill the void in Pythons time series analysis capabilities, including the equivalent..",22.0,32,True,2022-08-23 15:13:51,2.0.1,40.0,pmdarima,conda-forge/pmdarima,,,,2691.0,2691.0,https://pypi.org/project/pmdarima,1467998.0,1471741.0,https://anaconda.org/conda-forge/pmdarima,2022-08-24 07:06:35.765,89843.0,,,,,1.0,,,,,,,,,,,,,,,
186,igraph,igraph/python-igraph,graph,,https://github.com/igraph/python-igraph,https://github.com/igraph/python-igraph,GPL-2.0,2015-01-08 23:55:16.000,2022-10-20 12:22:00.000000,2022-10-20 12:21:57,2413.0,131.0,219.0,33.0,156.0,31.0,403.0,1027.0,Python interface for igraph.,67.0,32,False,2022-10-17 12:48:24,0.10.2,19.0,python-igraph,conda-forge/igraph,,,,944.0,944.0,https://pypi.org/project/python-igraph,294589.0,306380.0,https://anaconda.org/conda-forge/igraph,2022-10-19 15:20:25.070,335870.0,,,,,1.0,484680.0,,,,,,,,,,,,,,
187,Nilearn,nilearn/nilearn,medical-data,,https://github.com/nilearn/nilearn,https://github.com/nilearn/nilearn,,2011-01-09 19:02:23.000,2022-10-19 22:37:04.000000,2022-10-17 14:02:33,9674.0,35.0,467.0,76.0,1754.0,239.0,1395.0,897.0,Machine learning for NeuroImaging in Python.,194.0,32,False,2022-08-24 11:32:03,0.9.2,19.0,nilearn,conda-forge/nilearn,,,['sklearn'],1758.0,1758.0,https://pypi.org/project/nilearn,26458.0,28938.0,https://anaconda.org/conda-forge/nilearn,2022-08-24 15:52:48.090,190678.0,,,,,2.0,71.0,,,,,,,,,,,,,,
188,pyecharts,pyecharts/pyecharts,data-viz,,https://github.com/pyecharts/pyecharts,https://github.com/pyecharts/pyecharts,MIT,2017-06-22 02:50:25.000,2022-10-14 09:37:29.000000,2022-08-30 01:30:27,1525.0,2.0,2695.0,379.0,439.0,34.0,1592.0,12839.0,Python Echarts Plotting Library.,31.0,31,True,,,,pyecharts,,,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,['jupyter'],2547.0,2547.0,https://pypi.org/project/pyecharts,56715.0,56715.0,,,,,,,,2.0,,,,,,,,,,,,,,,
189,InsightFace,deepinsight/insightface,image,,https://github.com/deepinsight/insightface,https://github.com/deepinsight/insightface,MIT,2017-09-01 00:36:51.000,2022-10-19 06:27:40.000000,2022-10-17 16:24:37,2105.0,38.0,3948.0,464.0,128.0,1132.0,887.0,12795.0,State-of-the-art 2D and 3D Face Analysis Project.,49.0,31,True,,,,insightface,,,,['mxnet'],198.0,198.0,https://pypi.org/project/insightface,24074.0,24074.0,,,,,,,,2.0,,,,,,,,,,,,,,,
190,Gradio,gradio-app/gradio,others,,https://github.com/gradio-app/gradio,https://github.com/gradio-app/gradio,Apache-2.0,2018-12-19 08:24:04.000,2022-10-20 09:46:28.000000,2022-10-20 02:55:14,4494.0,221.0,628.0,83.0,1054.0,236.0,1034.0,10222.0,"Wrap UIs around any model, share with anyone.",104.0,31,True,2022-10-18 20:27:50,3.6,46.0,gradio,,,,,,,https://pypi.org/project/gradio,1021689.0,1021689.0,,,,,,,,2.0,,,,,,,,,,,,,,,
191,Qlib,microsoft/qlib,financial-data,,https://github.com/microsoft/qlib,https://github.com/microsoft/qlib,MIT,2020-08-14 06:46:00.000,2022-10-20 09:49:13.000000,2022-10-20 00:38:05,1850.0,30.0,1717.0,243.0,687.0,181.0,456.0,9738.0,"Qlib is an AI-oriented quantitative investment platform, which aims to realize the potential, empower the research,..",107.0,31,True,2022-06-15 06:53:00,0.8.6,15.0,pyqlib,,,,['pytorch'],27.0,27.0,https://pypi.org/project/pyqlib,1957.0,1970.0,,,,,,,,1.0,333.0,,,,,,,,,,,,,,
192,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2022-08-25 21:48:14.000000,2022-07-29 17:42:53,2390.0,2.0,1468.0,292.0,410.0,255.0,605.0,8781.0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,112.0,31,False,2021-01-06 15:19:33,0.11.7,27.0,tpot,conda-forge/tpot,,,['sklearn'],1664.0,1664.0,https://pypi.org/project/tpot,48753.0,51147.0,https://anaconda.org/conda-forge/tpot,2021-03-05 04:04:38.005,174826.0,,,,,2.0,,,,,,,,,,,,,,,
193,Kornia,kornia/kornia,image,,https://github.com/kornia/kornia,https://github.com/kornia/kornia,Apache-2.0,2018-08-22 10:31:37.000,2022-10-20 13:11:30.000000,2022-10-19 23:04:33,2170.0,102.0,720.0,115.0,1223.0,169.0,463.0,7254.0,Open Source Differentiable Computer Vision Library.,190.0,31,True,2022-10-13 09:21:21,0.6.8,31.0,kornia,conda-forge/kornia,,,['pytorch'],,,https://pypi.org/project/kornia,1184748.0,1186217.0,https://anaconda.org/conda-forge/kornia,2022-10-13 16:25:03.367,42358.0,,,,,2.0,454.0,,,,,,,,,,,,,,
194,Pydub,jiaaro/pydub,audio,,https://github.com/jiaaro/pydub,https://github.com/jiaaro/pydub,MIT,2011-05-02 18:42:38.000,2022-10-15 23:45:34.000000,2022-10-15 23:45:34,745.0,2.0,848.0,126.0,194.0,234.0,261.0,6441.0,Manipulate audio with a simple and easy high level interface.,94.0,31,True,2021-03-10 02:10:41,0.25.1,31.0,pydub,conda-forge/pydub,,,,14680.0,14680.0,https://pypi.org/project/pydub,2353573.0,2354262.0,https://anaconda.org/conda-forge/pydub,2021-03-13 05:16:50.142,31697.0,,,,,2.0,,,,,,,,,,,,,,,
195,tensorpack,tensorpack/tensorpack,ml-frameworks,,https://github.com/tensorpack/tensorpack,https://github.com/tensorpack/tensorpack,Apache-2.0,2015-12-25 23:08:44.000,2022-05-04 12:19:58.000000,2022-05-04 12:19:51,2939.0,,1812.0,201.0,205.0,10.0,1340.0,6238.0,"A Neural Net Training Interface on TensorFlow, with focus on speed + flexibility.",58.0,31,True,2019-01-18 19:18:13,doc-v0.9.0.1,3.0,tensorpack,conda-forge/tensorpack,,,['tensorflow'],1098.0,1098.0,https://pypi.org/project/tensorpack,13604.0,13958.0,https://anaconda.org/conda-forge/tensorpack,2022-02-06 19:35:57.930,4231.0,,,,,3.0,143.0,,,,,,,,,,,,,,
