,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,snap_id,maven_id,maven_url,dnf_id,yay_id
126,Netron,lutzroeder/netron,interpretability,,https://github.com/lutzroeder/netron,https://github.com/lutzroeder/netron,MIT,2010-12-26 12:53:43.000,2022-09-15 12:11:46.000000,2022-09-15 01:25:53,5942.0,328.0,2250.0,268.0,125.0,22.0,822.0,19927.0,"Visualizer for neural network, deep learning, and machine learning models.",,33,True,2022-09-11 22:25:44,6.0.5,2.0,netron,,,,"['pytorch', 'tensorflow']",8.0,8.0,https://pypi.org/project/netron,15220.0,68288.0,,,,,,,,1.0,53068.0,,,,,,,,,,,,,,
127,Magenta,magenta/magenta,audio,,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000,2022-09-02 14:32:16.000000,2022-08-08 16:41:04,1412.0,4.0,3519.0,782.0,1121.0,311.0,581.0,17887.0,Magenta: Music and Art Generation with Machine Intelligence.,153.0,33,True,2022-08-01 18:18:44,2.1.4,48.0,magenta,,,,['tensorflow'],383.0,383.0,https://pypi.org/project/magenta,3791.0,3791.0,,,,,,,,1.0,,,,,,,,,,,,,,,
128,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2022-07-20 11:57:42.000000,2020-10-14 16:36:49,6226.0,,4033.0,1011.0,1865.0,321.0,652.0,15441.0,"Zipline, a Pythonic Algorithmic Trading Library.",155.0,33,False,2020-10-05 15:43:07,1.4.1,13.0,zipline,conda-forge/zipline,,,,881.0,881.0,https://pypi.org/project/zipline,2865.0,3125.0,https://anaconda.org/conda-forge/zipline,2020-10-05 18:38:58.729,6260.0,,,,,1.0,,,,,,,,,,,,,,,
129,Prophet,facebook/prophet,time-series-data,,https://github.com/facebook/prophet,https://github.com/facebook/prophet,MIT,2016-11-16 01:50:08.000,2022-09-14 13:59:57.000000,2022-09-14 13:59:57,743.0,21.0,4207.0,420.0,378.0,246.0,1622.0,14904.0,Tool for producing high quality forecasts for time series data that has multiple seasonality with linear or non-linear..,158.0,33,True,2022-09-08 21:12:33,1.1.1,12.0,fbprophet,conda-forge/prophet,,,,,,https://pypi.org/project/fbprophet,1726007.0,1731745.0,https://anaconda.org/conda-forge/prophet,2022-09-10 11:55:01.225,97354.0,,,,,1.0,846.0,,,,,,,,,,,,,,
130,Recommenders,microsoft/recommenders,recommender-systems,,https://github.com/microsoft/recommenders,https://github.com/microsoft/recommenders,MIT,2018-09-19 10:06:07.000,2022-09-15 12:45:45.000000,2022-07-20 02:31:54,8085.0,156.0,2412.0,262.0,1105.0,145.0,569.0,13998.0,Best Practices on Recommendation Systems.,119.0,33,True,2022-07-20 05:58:55,1.1.1,12.0,recommenders,,,,,35.0,35.0,https://pypi.org/project/recommenders,26938.0,26943.0,,,,,,,,1.0,244.0,,,,,,,,,,,,,,
131,tensor2tensor,tensorflow/tensor2tensor,tensorflow-utils,,https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39.000,2022-09-13 15:24:36.000000,2022-09-13 15:24:35,4373.0,2.0,3036.0,455.0,666.0,568.0,669.0,12580.0,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,242.0,33,True,2020-06-17 16:10:01,1.15.7,75.0,tensor2tensor,,,,['tensorflow'],1231.0,1231.0,https://pypi.org/project/tensor2tensor,11146.0,11146.0,,,,,,,,2.0,,,,,,,,,,,,,,,
132,Annoy,spotify/annoy,nn-search,,https://github.com/spotify/annoy,https://github.com/spotify/annoy,Apache-2.0,2013-04-01 20:29:40.000,2022-08-19 02:15:01.000000,2022-08-08 09:31:20,842.0,2.0,1026.0,327.0,251.0,36.0,316.0,10269.0,Approximate Nearest Neighbors in C++/Python optimized for memory usage and loading/saving to disk.,82.0,33,True,2022-08-08 09:33:59,1.17.1,19.0,annoy,conda-forge/python-annoy,,,,2252.0,2252.0,https://pypi.org/project/annoy,1293463.0,1297124.0,https://anaconda.org/conda-forge/python-annoy,2022-04-23 18:38:16.066,263619.0,,,,,2.0,,,,,,,,,,,,,,,
133,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2022-09-06 03:17:10.000000,2021-07-29 23:17:25,531.0,,1595.0,274.0,107.0,55.0,529.0,10074.0,Lime: Explaining the predictions of any machine learning classifier.,61.0,33,False,2020-04-03 22:05:03,0.2.0.0,18.0,lime,conda-forge/lime,,,,2664.0,2664.0,https://pypi.org/project/lime,523962.0,525645.0,https://anaconda.org/conda-forge/lime,2020-06-28 01:02:41.538,116157.0,,,,,1.0,,,,,,,,,,,,,,,
134,glfw,glfw/glfw,image,,https://github.com/glfw/glfw,https://github.com/glfw/glfw,Zlib,2013-04-18 15:24:53.000,2022-09-03 06:36:01.000000,2022-08-22 17:17:12,4595.0,96.0,3510.0,377.0,570.0,406.0,1194.0,9578.0,"A multi-platform library for OpenGL, OpenGL ES, Vulkan, window and input.",184.0,33,False,2022-07-22 13:50:50,3.3.8,19.0,glfw,conda-forge/glfw,,,,1.0,1.0,https://pypi.org/project/glfw,70295.0,104174.0,https://anaconda.org/conda-forge/glfw,2022-07-23 14:48:23.443,71319.0,,,,,2.0,2899931.0,,,,,,,,,,,,,,
135,Ludwig,ludwig-ai/ludwig,ml-frameworks,,https://github.com/ludwig-ai/ludwig,https://github.com/ludwig-ai/ludwig,Apache-2.0,2018-12-27 23:58:12.000,2022-09-15 13:11:48.000000,2022-09-14 21:39:00,2869.0,210.0,952.0,181.0,1621.0,201.0,634.0,8507.0,Data-centric declarative deep learning framework.,127.0,33,True,2022-08-02 19:29:53,0.5.5,21.0,ludwig,,,,['tensorflow'],133.0,133.0,https://pypi.org/project/ludwig,1570.0,1570.0,,,,,,,,2.0,,,,,,,,,,,,,,,
136,PaddleDetection,PaddlePaddle/PaddleDetection,image,,https://github.com/PaddlePaddle/PaddleDetection,https://github.com/PaddlePaddle/PaddleDetection,Apache-2.0,2019-10-25 07:21:14.000,2022-09-15 13:22:32.000000,2022-09-15 07:41:57,1901.0,222.0,2154.0,179.0,3030.0,777.0,3140.0,8444.0,"Object Detection toolkit based on PaddlePaddle. It supports object detection, instance segmentation, multiple object..",118.0,33,True,2022-09-13 06:36:24,2.5.0,7.0,paddledet,,,,['paddle'],37.0,37.0,https://pypi.org/project/paddledet,505.0,505.0,,,,,,,,2.0,,,,,,,,,,,,,,,
137,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,BSD-3-Clause,2009-07-31 19:36:58.000,2022-09-15 13:31:19.000000,2022-09-14 20:24:11,10023.0,126.0,1717.0,362.0,2954.0,125.0,1065.0,8035.0,Vowpal Wabbit is a machine learning system which pushes the frontier of machine learning with techniques such as..,322.0,33,True,2022-08-10 13:59:34,9.3.0,23.0,vowpalwabbit,conda-forge/vowpalwabbit,,,,,,https://pypi.org/project/vowpalwabbit,80036.0,81995.0,https://anaconda.org/conda-forge/vowpalwabbit,2022-09-13 17:48:18.371,74442.0,,,,,2.0,,,,,,,,,,,,,,,
138,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,MIT,2020-01-23 18:35:18.000,2022-09-15 09:57:09.000000,2022-09-14 20:51:29,1126.0,145.0,844.0,141.0,1231.0,486.0,519.0,7814.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",129.0,33,True,2022-08-25 19:20:36,0.7.2,36.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],366.0,366.0,https://pypi.org/project/deepspeed,412098.0,412541.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,3.0,14201.0,2.0,,,,,,,,,,,,,,,
139,Pyro,pyro-ppl/pyro,probabilistics,,https://github.com/pyro-ppl/pyro,https://github.com/pyro-ppl/pyro,Apache-2.0,2017-06-16 05:03:47.000,2022-09-07 02:57:47.066000,2022-09-06 19:17:24,2351.0,14.0,903.0,199.0,2163.0,200.0,773.0,7596.0,Deep universal probabilistic programming with Python and PyTorch.,129.0,33,True,2022-09-06 20:37:01,1.8.2,29.0,pyro-ppl,conda-forge/pyro-ppl,,,['pytorch'],844.0,844.0,https://pypi.org/project/pyro-ppl,431045.0,432159.0,https://anaconda.org/conda-forge/pyro-ppl,2022-09-07 02:57:47.066,20060.0,,,,,1.0,,,,,,,,,,,,,,,
140,tensorboardX,lanpa/tensorboardX,ml-experiments,,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000,2022-09-04 08:45:11.000000,2022-09-04 08:45:11,496.0,5.0,844.0,86.0,240.0,65.0,369.0,7433.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",73.0,33,True,2022-06-05 10:13:32,2.5,15.0,tensorboardX,conda-forge/tensorboardx,,,,21824.0,21824.0,https://pypi.org/project/tensorboardX,1024583.0,1038914.0,https://anaconda.org/conda-forge/tensorboardx,2022-06-07 21:45:23.917,802277.0,,,,,2.0,349.0,,,,,,,,,,,,,,
141,stanza,stanfordnlp/stanza,nlp,,https://github.com/stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,,2017-09-26 08:00:56.000,2022-09-15 06:43:26.000000,2022-09-15 06:04:09,3146.0,320.0,793.0,142.0,387.0,70.0,650.0,6288.0,Official Stanford NLP Python Library for Many Human Languages.,54.0,33,False,2022-09-15 05:47:38,1.4.2,15.0,stanza,stanfordnlp/stanza,,,,1215.0,1215.0,https://pypi.org/project/stanza,281622.0,281809.0,https://anaconda.org/stanfordnlp/stanza,2022-09-14 18:22:52.582,5632.0,,,,,2.0,,,,,,,,,,,,,,,
142,imbalanced-learn,scikit-learn-contrib/imbalanced-learn,sklearn-utils,,https://github.com/scikit-learn-contrib/imbalanced-learn,https://github.com/scikit-learn-contrib/imbalanced-learn,MIT,2014-08-16 05:08:26.000,2022-06-18 04:32:30.000000,2022-05-16 18:51:43,771.0,,1137.0,148.0,414.0,47.0,465.0,6061.0,A Python Package to Tackle the Curse of Imbalanced Datasets in Machine Learning.,63.0,33,True,2022-05-16 18:44:33,0.9.1,30.0,imbalanced-learn,conda-forge/imbalanced-learn,,,['sklearn'],12469.0,12469.0,https://pypi.org/project/imbalanced-learn,3236667.0,3241132.0,https://anaconda.org/conda-forge/imbalanced-learn,2022-05-16 19:16:17.050,263480.0,,,,,2.0,,,,,,,,,,,,,,,
143,OpenNMT,OpenNMT/OpenNMT-py,nlp,,https://github.com/OpenNMT/OpenNMT-py,https://github.com/OpenNMT/OpenNMT-py,MIT,2017-02-22 19:01:50.000,2022-09-15 13:44:05.000000,2022-09-14 16:49:58,2601.0,12.0,1984.0,167.0,879.0,86.0,1234.0,5702.0,Open Source Neural Machine Translation in PyTorch.,177.0,33,True,2022-09-14 16:50:33,2.3.0,33.0,OpenNMT-py,,,,['pytorch'],150.0,150.0,https://pypi.org/project/OpenNMT-py,4477.0,4477.0,,,,,,,,2.0,,,,,,,,,,,,,,,
144,einops,arogozhnikov/einops,ml-frameworks,,https://github.com/arogozhnikov/einops,https://github.com/arogozhnikov/einops,MIT,2018-09-22 00:45:08.000,2022-09-06 02:40:16.000000,2022-09-06 02:40:16,451.0,54.0,250.0,56.0,64.0,35.0,83.0,5585.0,"Deep learning operations reinvented (for pytorch, tensorflow, jax and others).",21.0,33,True,2022-03-04 09:31:30,0.4.1,6.0,einops,conda-forge/einops,,,,4085.0,4085.0,https://pypi.org/project/einops,1340122.0,1341037.0,https://anaconda.org/conda-forge/einops,2022-03-04 10:57:10.315,32953.0,,,,,2.0,,,,,,,,,,,,,,,
145,GluonCV,dmlc/gluon-cv,image,,https://github.com/dmlc/gluon-cv,https://github.com/dmlc/gluon-cv,Apache-2.0,2018-02-26 01:33:21.000,2022-08-14 03:28:00.000000,2022-08-11 16:47:31,899.0,3.0,1155.0,154.0,948.0,42.0,768.0,5317.0,Gluon CV Toolkit.,117.0,33,True,2021-03-09 00:20:06,0.10.0,10.0,gluoncv,,,,['mxnet'],862.0,862.0,https://pypi.org/project/gluoncv,547271.0,547271.0,,,,,,,,2.0,,,,,,,,,,,,,,,
146,VisualDL,PaddlePaddle/VisualDL,ml-experiments,,https://github.com/PaddlePaddle/VisualDL,https://github.com/PaddlePaddle/VisualDL,Apache-2.0,2017-12-20 12:34:31.000,2022-09-14 12:12:25.000000,2022-09-14 12:12:25,880.0,18.0,594.0,149.0,706.0,88.0,337.0,4428.0,Deep Learning Visualization Toolkit.,32.0,33,True,2022-08-23 10:17:56,2.4.0,13.0,visualdl,,,,['paddle'],1380.0,1380.0,https://pypi.org/project/visualdl,61296.0,61304.0,,,,,,,,2.0,216.0,,,,,,,,,,,,,,
147,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2022-09-15 00:20:54.000000,2022-09-15 00:20:52,11629.0,147.0,963.0,171.0,413.0,512.0,691.0,3774.0,Probabilistic reasoning and statistical analysis in TensorFlow.,458.0,33,True,2022-09-12 15:46:51,0.18.0,44.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],,,https://pypi.org/project/tensorflow-probability,1113585.0,1115272.0,https://anaconda.org/conda-forge/tensorflow-probability,2022-08-08 13:42:52.189,72574.0,,,,,1.0,,,,,,,,,,,,,,,
148,ClearML,allegroai/clearml,ml-experiments,,https://github.com/allegroai/clearml,https://github.com/allegroai/clearml,Apache-2.0,2019-06-10 08:18:32.000,2022-09-15 13:26:30.000000,2022-09-15 13:05:23,1801.0,109.0,464.0,77.0,150.0,270.0,352.0,3593.0,"ClearML - Auto-Magical CI/CD to streamline your ML workflow. Experiment Manager, MLOps and Data-Management.",53.0,33,True,2022-09-15 13:26:30,1.7.0,67.0,clearml,,allegroai/trains,,,301.0,301.0,https://pypi.org/project/clearml,90364.0,91149.0,,,,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,30125.0,2.0,518.0,,,,,,,,,,,,,,
149,TensorFlow Datasets,tensorflow/datasets,tensorflow-utils,,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000,2022-09-15 14:38:33.000000,2022-09-15 13:43:33,5062.0,202.0,1262.0,105.0,3130.0,368.0,623.0,3381.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",267.0,33,True,2022-06-02 09:21:23,4.6.0,22.0,tensorflow-datasets,conda-forge/tensorflow-datasets,,,['tensorflow'],,,https://pypi.org/project/tensorflow-datasets,1321271.0,1321734.0,https://anaconda.org/conda-forge/tensorflow-datasets,2022-08-31 16:47:54.721,7410.0,,,,,2.0,,,,,,,,,,,,,,,
150,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2022-09-15 00:16:15.000000,2022-09-12 12:44:30,10524.0,356.0,858.0,92.0,1008.0,84.0,627.0,3213.0,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",111.0,33,True,2022-09-06 10:11:02,1.11.1,43.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,249.0,249.0,https://pypi.org/project/adversarial-robustness-toolbox,5394.0,5968.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2022-09-06 15:19:52.758,14929.0,,,,,1.0,,,,,,,,,,,,,,,
151,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2022-09-15 08:25:03.000000,2022-09-14 19:07:03,484.0,134.0,219.0,56.0,351.0,44.0,305.0,2865.0,"A simple way to train and use PyTorch models with multi-GPU, TPU, mixed-precision.",60.0,33,True,2022-08-04 13:14:50,0.12.0,17.0,accelerate,conda-forge/accelerate,,,['pytorch'],947.0,947.0,https://pypi.org/project/accelerate,363299.0,363966.0,https://anaconda.org/conda-forge/accelerate,2022-08-05 18:33:13.409,7342.0,,,,,1.0,,,,,,,,,,,,,,,
152,GPyTorch,cornellius-gp/gpytorch,probabilistics,,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000,2022-09-15 14:23:33.000000,2022-09-15 14:23:33,3689.0,58.0,426.0,51.0,794.0,286.0,862.0,2854.0,A highly efficient and modular implementation of Gaussian Processes in PyTorch.,104.0,33,True,2022-08-30 14:11:19,1.9.0,29.0,gpytorch,conda-forge/gpytorch,,,['pytorch'],708.0,708.0,https://pypi.org/project/gpytorch,217414.0,219089.0,https://anaconda.org/conda-forge/gpytorch,2022-09-08 15:38:42.972,50279.0,,,,,1.0,,,,,,,,,,,,,,,
153,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2022-09-12 14:11:24.000000,2022-09-12 10:15:25,1365.0,16.0,344.0,90.0,605.0,119.0,388.0,2828.0,Quickly and accurately render even the largest data.,50.0,33,True,2022-08-10 16:21:44,0.14.2,27.0,datashader,conda-forge/datashader,,,,1383.0,1383.0,https://pypi.org/project/datashader,57815.0,64468.0,https://anaconda.org/conda-forge/datashader,2022-08-10 15:56:58.260,385905.0,,,,,2.0,,,,,,,,,,,,,,,
154,Keras Tuner,keras-team/keras-tuner,hyperopt,,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000,2022-09-15 00:31:26.000000,2022-09-15 00:31:25,916.0,22.0,336.0,64.0,312.0,175.0,229.0,2600.0,Hyperparameter tuning for humans.,50.0,33,True,2022-07-16 04:22:02,1.1.3,14.0,keras-tuner,conda-forge/keras-tuner,,,['tensorflow'],1625.0,1625.0,https://pypi.org/project/keras-tuner,603295.0,603598.0,https://anaconda.org/conda-forge/keras-tuner,2022-01-12 03:27:55.158,9105.0,,,,,1.0,,,,,,,,,,,,,,,
155,ImageHash,JohannesBuchner/imagehash,image,,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000,2022-09-15 13:52:41.000000,2022-09-05 01:28:20,304.0,95.0,301.0,62.0,64.0,7.0,104.0,2506.0,A Python Perceptual Image Hashing Module.,22.0,33,True,2021-03-25 13:49:48,4.1.0,6.0,ImageHash,conda-forge/imagehash,,,,5898.0,5898.0,https://pypi.org/project/ImageHash,1383226.0,1386589.0,https://anaconda.org/conda-forge/imagehash,2022-09-05 00:12:49.054,235414.0,,,,,2.0,,,,,,,,,,,,,,,
156,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2022-09-15 11:00:21.000000,2022-09-14 22:40:08,1285.0,81.0,262.0,49.0,992.0,49.0,248.0,2375.0,Bayesian optimization in PyTorch.,80.0,33,True,2022-09-13 23:37:14,0.7.1,27.0,botorch,conda-forge/botorch,,,['pytorch'],315.0,315.0,https://pypi.org/project/botorch,180162.0,181731.0,https://anaconda.org/conda-forge/botorch,2022-09-14 03:54:51.271,39226.0,,,,,1.0,,,,,,,,,,,,,,,
157,Lifelines,CamDavidsonPilon/lifelines,medical-data,,https://github.com/CamDavidsonPilon/lifelines,https://github.com/CamDavidsonPilon/lifelines,MIT,2013-08-28 00:16:42.000,2022-09-08 01:37:26.000000,2022-09-08 01:36:53,2204.0,27.0,481.0,70.0,456.0,226.0,649.0,1954.0,Survival analysis in Python.,101.0,33,True,2022-09-08 01:37:26,0.27.2,100.0,lifelines,conda-forge/lifelines,,,,1054.0,1054.0,https://pypi.org/project/lifelines,406974.0,409813.0,https://anaconda.org/conda-forge/lifelines,2022-05-18 22:54:56.806,212976.0,,,,,2.0,,,,,,,,,,,,,,,
158,Geocoder,DenisCarriere/geocoder,geospatial-data,,https://github.com/DenisCarriere/geocoder,https://github.com/DenisCarriere/geocoder,MIT,2014-01-13 04:19:21.000,2022-08-17 17:00:40.000000,2018-10-12 15:53:05,1251.0,,264.0,51.0,153.0,74.0,217.0,1465.0,Python Geocoder.,73.0,33,False,2016-09-05 17:57:51,1.17.3,18.0,geocoder,conda-forge/geocoder,,,,5425.0,5425.0,https://pypi.org/project/geocoder,595848.0,597456.0,https://anaconda.org/conda-forge/geocoder,2019-06-27 16:40:50.469,107753.0,,,,,2.0,,,,,,,,,,,geocoder,,,,
159,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,LGPL-3.0,2012-08-03 07:43:59.000,2022-09-14 15:28:22.000000,2022-09-12 22:09:19,2681.0,49.0,326.0,57.0,1001.0,276.0,806.0,1099.0,Cartopy - a cartographic python library with matplotlib support.,115.0,33,False,2022-09-10 00:49:38,0.21.0,22.0,cartopy,conda-forge/cartopy,,,,2620.0,2620.0,https://pypi.org/project/cartopy,131681.0,161699.0,https://anaconda.org/conda-forge/cartopy,2022-09-10 11:35:29.804,2341477.0,,,,,2.0,,,,,,,,,,,,,,,
160,metrics,PyTorchLightning/metrics,distributed-ml,,https://github.com/Lightning-AI/metrics,https://github.com/Lightning-AI/metrics,Apache-2.0,2020-12-22 20:02:42.000,2022-09-15 14:26:29.000000,2022-09-13 22:17:05,905.0,73.0,216.0,27.0,655.0,45.0,385.0,1045.0,"Machine learning metrics for distributed, scalable PyTorch applications.",151.0,33,True,2022-07-23 21:26:28,0.9.3,22.0,metrics,conda-forge/torchmetrics,,,['pytorch'],4546.0,4546.0,https://pypi.org/project/metrics,2579.0,29425.0,https://anaconda.org/conda-forge/torchmetrics,2022-07-24 05:28:33.945,482323.0,,,,,2.0,932.0,,,Lightning-AI/metrics,,,,,,,,,,,
161,Fiona,Toblerity/Fiona,geospatial-data,,https://github.com/Toblerity/Fiona,https://github.com/Toblerity/Fiona,BSD-3-Clause,2011-12-31 19:47:00.000,2022-08-02 13:05:57.000000,2022-03-01 20:04:14,1294.0,,175.0,47.0,433.0,76.0,609.0,952.0,Fiona reads and writes geographic data files.,66.0,33,True,2022-02-07 17:34:18,1.8.21,40.0,fiona,conda-forge/fiona,,,,9570.0,9570.0,https://pypi.org/project/fiona,3753579.0,3796555.0,https://anaconda.org/conda-forge/fiona,2022-05-30 12:36:18.405,3352149.0,,,,,2.0,,,,,,,,,,,,,,,
162,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000,2022-09-14 23:29:51.000000,2022-09-14 23:29:50,819.0,26.0,189.0,57.0,94.0,32.0,155.0,932.0,Input pipeline framework.,27.0,33,True,2022-08-29 19:40:51,1.10.1,41.0,tensorflow-transform,,,,['tensorflow'],1027.0,1027.0,https://pypi.org/project/tensorflow-transform,3646015.0,3646015.0,,,,,,,,2.0,,,,,,,,,,,,,,,
163,Nilearn,nilearn/nilearn,medical-data,,https://github.com/nilearn/nilearn,https://github.com/nilearn/nilearn,,2011-01-09 19:02:23.000,2022-09-14 13:44:24.000000,2022-08-27 14:26:40,9667.0,44.0,453.0,79.0,1743.0,234.0,1383.0,887.0,Machine learning for NeuroImaging in Python.,194.0,33,False,2022-08-24 11:32:03,0.9.2,19.0,nilearn,conda-forge/nilearn,,,['sklearn'],1717.0,1717.0,https://pypi.org/project/nilearn,34347.0,36738.0,https://anaconda.org/conda-forge/nilearn,2022-08-24 15:52:48.090,181473.0,,,,,2.0,68.0,,,,,,,,,,,,,,
