,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,trending,maven_id,maven_url,snap_id,dnf_id,yay_id
247,missingno,ResidentMario/missingno,data-viz,,https://github.com/ResidentMario/missingno,https://github.com/ResidentMario/missingno,MIT,2016-03-27 15:18:50.000,2023-02-26 20:11:11.000000,2023-02-26 20:07:33,189.0,3.0,431.0,69.0,37.0,8.0,118.0,3476.0,Missing data visualization module for Python.,18.0,30,True,2023-02-26 20:11:48,0.5.2,6.0,missingno,conda-forge/missingno,,,,10383.0,10383.0,https://pypi.org/project/missingno,437886.0,441692.0,https://anaconda.org/conda-forge/missingno,2020-02-15 10:07:41.253,258814.0,,,,,2.0,,,,,,,,,,,,,,,
248,nevergrad,facebookresearch/nevergrad,hyperopt,,https://github.com/facebookresearch/nevergrad,https://github.com/facebookresearch/nevergrad,MIT,2018-11-21 00:33:17.000,2023-03-01 17:40:37.000000,2023-02-22 16:14:05,1037.0,11.0,319.0,65.0,1269.0,78.0,156.0,3416.0,A Python toolbox for performing gradient-free optimization.,49.0,30,True,2023-02-20 07:17:25,0.6.0,20.0,nevergrad,conda-forge/nevergrad,,,,451.0,451.0,https://pypi.org/project/nevergrad,28369.0,29412.0,https://anaconda.org/conda-forge/nevergrad,2021-06-14 12:44:22.518,36521.0,,,,,2.0,,,,,,,,,,,,,,,
249,bqplot,bqplot/bqplot,data-viz,,https://github.com/bqplot/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2023-02-24 20:44:09.000000,2023-02-15 15:12:02,3633.0,88.0,440.0,106.0,1010.0,217.0,361.0,3411.0,Plotting library for IPython/Jupyter notebooks.,60.0,30,True,2022-09-02 15:03:28,0.12.36,58.0,bqplot,conda-forge/bqplot,,,['jupyter'],38.0,38.0,https://pypi.org/project/bqplot,148349.0,166055.0,https://anaconda.org/conda-forge/bqplot,2022-09-02 17:23:26.370,1115825.0,,,,,2.0,,,bqplot,https://www.npmjs.com/package/bqplot,4099.0,,,,,,,,,,
250,pandas-ta,twopirllc/pandas-ta,probabilistics,,https://github.com/twopirllc/pandas-ta,https://github.com/twopirllc/pandas-ta,MIT,2019-02-19 16:41:09.000,2023-02-25 13:23:24.000000,2022-09-24 16:20:26,585.0,,723.0,88.0,178.0,93.0,385.0,3363.0,Technical Analysis Indicators - Pandas TA is an easy to use Python 3 Pandas Extension with 130+ Indicators.,45.0,30,True,2021-07-28 20:21:21,0.3.14,5.0,pandas-ta,conda-forge/pandas-ta,,,['pandas'],2766.0,2766.0,https://pypi.org/project/pandas-ta,86142.0,86656.0,https://anaconda.org/conda-forge/pandas-ta,2021-10-05 09:16:48.657,8746.0,,,,,2.0,,,,,,,,,,,,,,,
251,torchtext,pytorch/text,nlp,,https://github.com/pytorch/text,https://github.com/pytorch/text,BSD-3-Clause,2016-12-12 00:56:03.000,2023-03-02 12:35:41.000000,2023-03-01 23:59:37,1257.0,43.0,741.0,263.0,1364.0,239.0,486.0,3221.0,"Models, data loaders and abstractions for language processing, powered by PyTorch.",143.0,30,True,2022-12-16 00:35:35,0.14.1,22.0,torchtext,,,,['pytorch'],,,https://pypi.org/project/torchtext,427560.0,427560.0,,,,,,,,2.0,,,,,,,,,,,,,,,
252,implicit,benfred/implicit,recommender-systems,,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000,2022-12-23 23:13:47.000000,2022-12-11 00:17:11,408.0,7.0,560.0,81.0,200.0,74.0,372.0,3096.0,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,34.0,30,True,2022-12-11 00:47:48,0.6.2,14.0,implicit,conda-forge/implicit,,,,869.0,869.0,https://pypi.org/project/implicit,160334.0,167604.0,https://anaconda.org/conda-forge/implicit,2022-01-29 16:35:56.077,449415.0,,,,,2.0,317.0,,,,,,,,,,,,,,
253,NMSLIB,nmslib/nmslib,nn-search,,https://github.com/nmslib/nmslib,https://github.com/nmslib/nmslib,Apache-2.0,2013-07-10 11:06:06.000,2023-02-17 10:54:36.000000,2022-05-31 03:18:45,1556.0,,406.0,93.0,121.0,63.0,348.0,2962.0,Non-Metric Space Library (NMSLIB): An efficient similarity search library and a toolkit for evaluation of k-NN methods..,48.0,30,True,2021-02-03 16:40:09,2.1.1,19.0,nmslib,conda-forge/nmslib,,,,796.0,796.0,https://pypi.org/project/nmslib,250754.0,253008.0,https://anaconda.org/conda-forge/nmslib,2022-10-30 11:40:31.702,78904.0,,,,,2.0,,,,,,,,,,,,,,,
254,hmmlearn,hmmlearn/hmmlearn,probabilistics,,https://github.com/hmmlearn/hmmlearn,https://github.com/hmmlearn/hmmlearn,BSD-3-Clause,2014-03-23 10:33:09.000,2023-02-27 18:04:13.000000,2023-02-27 18:04:13,455.0,26.0,685.0,115.0,106.0,49.0,353.0,2713.0,"Hidden Markov Models in Python, with scikit-learn like API.",42.0,30,True,,,9.0,hmmlearn,conda-forge/hmmlearn,,,['sklearn'],1661.0,1661.0,https://pypi.org/project/hmmlearn,126131.0,129233.0,https://anaconda.org/conda-forge/hmmlearn,2022-11-05 09:38:21.083,161310.0,,,,,2.0,,,,,,,,,,,,,,,
255,mrjob,Yelp/mrjob,data-pipelines,,https://github.com/Yelp/mrjob,https://github.com/Yelp/mrjob,Apache-2.0,2010-10-13 18:35:21.000,2022-10-04 01:18:49.000000,2020-11-16 22:20:52,8622.0,,576.0,111.0,921.0,205.0,1093.0,2597.0,Run MapReduce jobs on Hadoop or Amazon Web Services.,142.0,30,False,,,13.0,mrjob,conda-forge/mrjob,,,,1217.0,1217.0,https://pypi.org/project/mrjob,79683.0,86157.0,https://anaconda.org/conda-forge/mrjob,2022-02-06 18:33:13.189,505043.0,,,,,2.0,,,,,,,,,,,,,,,
256,TF-Agents,tensorflow/agents,reinforcement-learning,,https://github.com/tensorflow/agents,https://github.com/tensorflow/agents,Apache-2.0,2018-11-17 00:29:12.000,2023-02-23 22:30:47.000000,2023-02-23 22:30:03,2191.0,26.0,650.0,84.0,193.0,155.0,452.0,2435.0,"TF-Agents: A reliable, scalable and easy to use TensorFlow library for Contextual Bandits and Reinforcement Learning.",134.0,30,True,,,,tf-agents,,,,['tensorflow'],1080.0,1080.0,https://pypi.org/project/tf-agents,103720.0,103720.0,,,,,,,,1.0,,,,,,,,,,,,,,,
257,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2023-02-16 15:21:03.000000,2023-01-20 13:20:44,1599.0,9.0,309.0,60.0,150.0,96.0,186.0,2404.0,A machine learning toolkit dedicated to time-series data.,40.0,30,True,2023-01-20 13:21:39,0.5.3.2,22.0,tslearn,conda-forge/tslearn,,,['sklearn'],719.0,719.0,https://pypi.org/project/tslearn,159731.0,169167.0,https://anaconda.org/conda-forge/tslearn,2023-01-20 17:40:46.662,566212.0,,,,,2.0,,,,,,,,,,,,,,,
258,hnswlib,nmslib/hnswlib,nn-search,,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000,2023-02-07 21:30:59.590000,2023-02-05 22:03:50,437.0,14.0,419.0,62.0,176.0,136.0,130.0,2390.0,Header-only C++/python library for fast approximate nearest neighbors.,65.0,30,True,2023-02-07 20:10:08,0.7.0,8.0,hnswlib,conda-forge/hnswlib,,,,392.0,392.0,https://pypi.org/project/hnswlib,315291.0,317966.0,https://anaconda.org/conda-forge/hnswlib,2023-02-07 21:30:59.590,72225.0,,,,,2.0,,,,,,,,,,,,,,,
259,shapash,MAIF/shapash,interpretability,,https://github.com/MAIF/shapash,https://github.com/MAIF/shapash,Apache-2.0,2020-04-29 07:34:23.000,2023-03-01 13:06:17.000000,2023-03-01 10:49:21,1383.0,72.0,258.0,39.0,271.0,20.0,129.0,2123.0,Shapash makes Machine Learning models transparent and understandable by everyone.,35.0,30,True,2023-03-01 13:06:18,2.3.0,23.0,shapash,,,,['jupyter'],98.0,98.0,https://pypi.org/project/shapash,17004.0,17004.0,,,,,,,,2.0,,,,,,,,,,,,,,,
260,Pythran,serge-sans-paille/pythran,others,,https://github.com/serge-sans-paille/pythran,https://github.com/serge-sans-paille/pythran,BSD-3-Clause,2012-05-29 08:02:14.000,2023-02-21 11:29:45.000000,2023-02-21 11:29:45,3611.0,39.0,179.0,52.0,1292.0,108.0,684.0,1861.0,Ahead of Time compiler for numeric kernels.,68.0,30,True,,,26.0,pythran,conda-forge/pythran,,,,567.0,567.0,https://pypi.org/project/pythran,318320.0,323937.0,https://anaconda.org/conda-forge/pythran,2023-01-15 13:36:54.677,325799.0,,,,,2.0,,,,,,,,,,,,,,pythran,python-pythran
261,GPflow,GPflow/GPflow,probabilistics,,https://github.com/GPflow/GPflow,https://github.com/GPflow/GPflow,Apache-2.0,2016-01-14 11:29:24.000,2023-02-27 11:12:23.000000,2023-01-27 07:58:54,2423.0,9.0,418.0,76.0,1226.0,113.0,671.0,1706.0,Gaussian processes in TensorFlow.,80.0,30,True,2023-01-27 11:59:40,2.7.0,43.0,gpflow,conda-forge/gpflow,,,['tensorflow'],480.0,480.0,https://pypi.org/project/gpflow,48170.0,48502.0,https://anaconda.org/conda-forge/gpflow,2022-05-24 14:05:38.796,19307.0,,,,,2.0,,,,,,,,,,,,,,,
262,ArcGIS API,Esri/arcgis-python-api,geospatial-data,,https://github.com/Esri/arcgis-python-api,https://github.com/Esri/arcgis-python-api,Apache-2.0,2016-03-16 01:09:14.000,2023-03-01 21:06:26.000000,2023-03-01 21:06:26,3826.0,162.0,972.0,152.0,951.0,29.0,499.0,1510.0,Documentation and samples for ArcGIS API for Python.,86.0,30,True,2023-01-19 20:46:21,2.1.0,32.0,arcgis,,esridocker/arcgis-api-python-notebook,,,,,https://pypi.org/project/arcgis,61286.0,61473.0,,,,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,2022-06-17 15:56:10.986929,40.0,7812.0,3.0,7388.0,,,,,,,,,,,,,,
263,mleap,combust/mleap,data-pipelines,,https://github.com/combust/mleap,https://github.com/combust/mleap,Apache-2.0,2016-08-23 03:51:03.000,2023-02-27 18:51:32.000000,2023-02-24 21:17:34,1022.0,9.0,303.0,70.0,392.0,97.0,359.0,1434.0,MLeap: Deploy ML Pipelines to Production.,81.0,30,True,2023-02-24 19:29:46,0.22.0,11.0,mleap,conda-forge/mleap,,,,205.0,205.0,https://pypi.org/project/mleap,117979.0,119313.0,https://anaconda.org/conda-forge/mleap,2023-02-24 20:55:52.407,62711.0,,,,,2.0,,,,,,,,,,,,,,,
264,tensorly,tensorly/tensorly,others,,https://github.com/tensorly/tensorly,https://github.com/tensorly/tensorly,,2016-10-21 23:14:52.000,2023-02-28 08:40:41.000000,2023-02-16 20:27:24,1742.0,80.0,260.0,46.0,241.0,50.0,180.0,1369.0,TensorLy: Tensor Learning in Python.,59.0,30,False,2023-01-15 00:40:26,0.8.0,7.0,tensorly,conda-forge/tensorly,,,,359.0,359.0,https://pypi.org/project/tensorly,12553.0,18712.0,https://anaconda.org/conda-forge/tensorly,2023-01-15 02:22:03.557,357278.0,,,,,2.0,,,,,,,,,,,,,,,
265,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2023-03-01 21:28:36.000000,2023-03-01 16:23:34,790.0,6.0,290.0,125.0,734.0,154.0,157.0,1368.0,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",76.0,30,True,2022-07-20 20:42:08,0.7.3,18.0,tensorflow-model-optimization,,,,['tensorflow'],2548.0,2548.0,https://pypi.org/project/tensorflow-model-optimization,205150.0,205150.0,,,,,,,,2.0,,,,,,,,,,,,,,,
266,ktrain,amaiya/ktrain,ml-frameworks,,https://github.com/amaiya/ktrain,https://github.com/amaiya/ktrain,Apache-2.0,2019-02-06 17:01:39.000,2023-02-06 20:15:51.000000,2023-02-06 20:13:53,2885.0,25.0,253.0,33.0,36.0,,444.0,1107.0,ktrain is a Python library that makes deep learning and AI more accessible and easier to apply.,15.0,30,True,2023-02-06 20:15:51,0.33.2,100.0,ktrain,,,,['tensorflow'],393.0,393.0,https://pypi.org/project/ktrain,22033.0,22033.0,,,,,,,,3.0,,,,,,,,,,,,,,,
267,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2023-03-02 10:55:42.000000,2023-02-21 16:24:36,11454.0,388.0,254.0,31.0,1535.0,325.0,543.0,896.0,Python package for earth-observing satellite data processing.,136.0,30,False,2023-02-09 09:57:37,0.40.0,51.0,satpy,conda-forge/satpy,,,,91.0,91.0,https://pypi.org/project/satpy,3063.0,5419.0,https://anaconda.org/conda-forge/satpy,2023-02-09 17:50:21.294,131975.0,,,,,3.0,,,,,,,,,,,,,,,
268,responsible-ai-widgets,microsoft/responsible-ai-toolbox,interpretability,,https://github.com/microsoft/responsible-ai-toolbox,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2023-03-02 00:40:28.000000,2023-03-01 22:11:50,1511.0,141.0,183.0,21.0,1713.0,38.0,221.0,705.0,Responsible AI Toolbox is a suite of tools providing model and data exploration and assessment user interfaces and..,32.0,30,True,2023-01-18 23:35:01,0.24.1,27.0,raiwidgets,,,,"['pytorch', 'tensorflow', 'jupyter']",47.0,47.0,https://pypi.org/project/raiwidgets,8811.0,8811.0,,,,,,,,2.0,,,,,,,,,,,,,,,
269,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2023-02-21 07:58:56.000000,2022-06-10 09:12:18,238.0,,12488.0,1582.0,205.0,681.0,572.0,47445.0,The worlds simplest facial recognition api for Python and the command line.,54.0,29,True,2018-04-02 17:18:43,1.2.2,2.0,face_recognition,conda-forge/face_recognition,,,['pytorch'],,,https://pypi.org/project/face_recognition,54484.0,54959.0,https://anaconda.org/conda-forge/face_recognition,2021-04-30 19:06:15.265,13912.0,,,,,2.0,879.0,,,,,,,,,,,,,,
270,vit-pytorch,lucidrains/vit-pytorch,image,,https://github.com/lucidrains/vit-pytorch,https://github.com/lucidrains/vit-pytorch,MIT,2020-10-03 22:47:24.000,2023-02-10 18:39:58.000000,2023-02-10 18:39:50,265.0,4.0,2152.0,133.0,34.0,101.0,114.0,13070.0,"Implementation of Vision Transformer, a simple way to achieve SOTA in vision classification with only a single..",17.0,29,True,2023-02-10 18:39:58,1.0.2,100.0,vit-pytorch,,,,['pytorch'],202.0,202.0,https://pypi.org/project/vit-pytorch,27542.0,27542.0,,,,,,,,2.0,,,,,,,,,,,,,,,
271,Coqui TTS,coqui-ai/TTS,audio,,https://github.com/coqui-ai/TTS,https://github.com/coqui-ai/TTS,MPL-2.0,2020-05-20 15:45:28.000,2023-03-01 08:11:30.000000,2023-03-01 08:11:30,4214.0,50.0,980.0,138.0,429.0,18.0,488.0,8759.0,"- a deep learning toolkit for Text-to-Speech, battle-tested in research and production.",118.0,29,True,2023-02-10 16:42:48,0.11.1,44.0,tts,conda-forge/tts,,,"['pytorch', 'tensorflow']",,,https://pypi.org/project/tts,14182.0,38252.0,https://anaconda.org/conda-forge/tts,2021-12-15 19:29:56.367,6620.0,,,,,2.0,568359.0,,,,,,,,,,,,,,
272,pretrainedmodels,Cadene/pretrained-models.pytorch,pytorch-utils,,https://github.com/Cadene/pretrained-models.pytorch,https://github.com/Cadene/pretrained-models.pytorch,BSD-3-Clause,2017-04-09 15:54:23.000,2022-04-22 09:08:45.000000,2020-04-16 08:02:22,154.0,,1785.0,223.0,46.0,82.0,94.0,8710.0,"Pretrained ConvNets for pytorch: NASNet, ResNeXt, ResNet, InceptionV4, InceptionResnetV2, Xception, DPN, etc.",22.0,29,False,,,1.0,pretrainedmodels,conda-forge/pretrainedmodels,,,['pytorch'],2238.0,2238.0,https://pypi.org/project/pretrainedmodels,80923.0,81503.0,https://anaconda.org/conda-forge/pretrainedmodels,2021-04-30 19:04:30.054,19171.0,,,,,1.0,,,,,,,,,,,,,,,
273,FinRL,AI4Finance-Foundation/FinRL,reinforcement-learning,,https://github.com/AI4Finance-Foundation/FinRL,https://github.com/AI4Finance-Foundation/FinRL,MIT,2020-07-26 13:18:16.000,2023-02-25 02:26:20.000000,2023-02-25 02:26:19,2678.0,145.0,1613.0,173.0,301.0,81.0,455.0,6859.0,FinRL: Financial Reinforcement Learning.,88.0,29,True,2022-06-26 01:52:35,0.3.6,1.0,finrl,,,,,19.0,19.0,https://pypi.org/project/finrl,2112.0,2112.0,,,,,,,,1.0,,,,,,,,,,,,,,,
274,SpeechRecognition,Uberi/speech_recognition,audio,,https://github.com/Uberi/speech_recognition,https://github.com/Uberi/speech_recognition,BSD-3-Clause,2014-04-23 04:53:54.000,2023-03-02 13:26:40.000000,2023-01-12 15:29:53,432.0,22.0,2105.0,283.0,123.0,247.0,298.0,6828.0,"Speech recognition module for Python, supporting several engines and APIs, online and offline.",49.0,29,True,2023-01-10 12:12:46,3.9.0,24.0,SpeechRecognition,conda-forge/speechrecognition,,,,,,https://pypi.org/project/SpeechRecognition,423867.0,425865.0,https://anaconda.org/conda-forge/speechrecognition,2022-12-04 16:43:22.494,157845.0,,,,,2.0,,,,,,,,,,,,,,,
275,stanza,stanfordnlp/stanza,nlp,,https://github.com/stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,,2017-09-26 08:00:56.000,2023-03-02 04:02:04.000000,2022-09-15 06:04:09,3146.0,,819.0,142.0,424.0,82.0,674.0,6511.0,Official Stanford NLP Python Library for Many Human Languages.,54.0,29,False,2022-09-15 05:47:38,1.4.2,15.0,stanza,stanfordnlp/stanza,,,,1624.0,1624.0,https://pypi.org/project/stanza,170158.0,170333.0,https://anaconda.org/stanfordnlp/stanza,2022-09-14 18:22:52.582,6324.0,,,,,2.0,,,,,,,,,,,,,,,
276,CleverHans,cleverhans-lab/cleverhans,adversarial,,https://github.com/cleverhans-lab/cleverhans,https://github.com/cleverhans-lab/cleverhans,MIT,2016-09-15 00:28:04.000,2023-02-02 01:56:21.000000,2023-01-31 19:40:04,3203.0,2.0,1338.0,191.0,783.0,25.0,422.0,5719.0,"An adversarial example library for constructing attacks, building defenses, and benchmarking both.",131.0,29,True,2021-07-24 08:48:41,4.0.0,8.0,cleverhans,conda-forge/cleverhans,,,['tensorflow'],423.0,423.0,https://pypi.org/project/cleverhans,1162.0,1325.0,https://anaconda.org/conda-forge/cleverhans,2021-07-29 12:49:41.903,5394.0,,,,,2.0,,,,,,,,,,,,,,,
277,librosa,librosa/librosa,audio,,https://github.com/librosa/librosa,https://github.com/librosa/librosa,ISC,2012-10-20 14:21:01.000,2023-02-27 20:23:02.000000,2023-02-27 20:22:56,3230.0,30.0,848.0,135.0,597.0,42.0,1038.0,5701.0,Python library for audio and music analysis.,113.0,29,True,2023-02-20 14:07:47,0.10.0,38.0,librosa,conda-forge/librosa,,,,,,https://pypi.org/project/librosa,1629941.0,1637294.0,https://anaconda.org/conda-forge/librosa,2023-02-20 14:20:13.205,588311.0,,,,,2.0,,,,,,,,,,,,,,,
278,AutoGluon,awslabs/autogluon,hyperopt,,https://github.com/autogluon/autogluon,https://github.com/autogluon/autogluon,Apache-2.0,2019-07-29 18:51:24.000,2023-03-02 04:04:03.000000,2023-03-01 20:35:59,1632.0,283.0,687.0,91.0,1814.0,170.0,753.0,5387.0,"AutoGluon: AutoML for Image, Text, Time Series, and Tabular Data.",100.0,29,True,2023-02-17 07:00:10,0.7.0,26.0,autogluon,,,,['mxnet'],,,https://pypi.org/project/autogluon,30136.0,30136.0,,,,,,,,2.0,,,,,,,,,autogluon/autogluon,,,,,,
279,torchdiffeq,rtqichen/torchdiffeq,pytorch-utils,,https://github.com/rtqichen/torchdiffeq,https://github.com/rtqichen/torchdiffeq,MIT,2018-11-14 17:51:25.000,2023-02-19 02:37:29.000000,2023-02-19 02:35:56,244.0,4.0,785.0,123.0,35.0,45.0,141.0,4504.0,Differentiable ODE solvers with full GPU support and O(1)-memory backpropagation.,21.0,29,True,,,4.0,torchdiffeq,conda-forge/torchdiffeq,,,['pytorch'],920.0,920.0,https://pypi.org/project/torchdiffeq,1146501.0,1146790.0,https://anaconda.org/conda-forge/torchdiffeq,2021-06-03 13:23:15.112,9842.0,,,,,1.0,,,,,,,,,,,,,,,
280,ArrayFire,arrayfire/arrayfire,gpu-utilities,,https://github.com/arrayfire/arrayfire,https://github.com/arrayfire/arrayfire,BSD-3-Clause,2014-10-28 20:58:33.000,2023-02-25 01:12:09.000000,2023-02-01 19:54:51,5974.0,48.0,501.0,151.0,1798.0,265.0,1305.0,4063.0,ArrayFire: a general purpose GPU library.,88.0,29,True,2023-02-13 16:47:37,3.8.3,33.0,arrayfire,,,,,,,https://pypi.org/project/arrayfire,1282.0,1318.0,,,,,,,,1.0,3398.0,,,,,,,,,,,,,,
281,SynapseML,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2023-03-02 12:44:47.000000,2023-03-02 12:28:46,1355.0,76.0,688.0,143.0,1219.0,255.0,376.0,3927.0,Simple and Distributed Machine Learning.,105.0,29,True,2022-11-22 14:30:21,0.10.2,26.0,synapseml,,,,,,,https://pypi.org/project/synapseml,81188.0,81188.0,,,,,,,,2.0,,,,,,,,,,,,,,,
282,geopy,geopy/geopy,geospatial-data,,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000,2023-01-27 10:08:02.000000,2022-11-13 09:58:17,1107.0,,589.0,93.0,259.0,22.0,242.0,3890.0,Geocoding library for Python.,128.0,29,True,2022-11-13 10:17:11,2.3.0,35.0,geopy,conda-forge/geopy,,,,,,https://pypi.org/project/geopy,3870503.0,3881974.0,https://anaconda.org/conda-forge/geopy,2022-11-13 14:50:04.191,963633.0,,,,,3.0,,,,,,,,,,,,,,,
283,nlpaug,makcedward/nlpaug,nlp,,https://github.com/makcedward/nlpaug,https://github.com/makcedward/nlpaug,MIT,2019-03-21 03:00:17.000,2023-01-30 14:20:28.830000,2022-07-07 05:16:43,738.0,,419.0,39.0,123.0,52.0,153.0,3821.0,Data augmentation for NLP.,33.0,29,True,2022-07-07 05:24:14,1.1.11,25.0,nlpaug,conda-forge/nlpaug,,,,620.0,620.0,https://pypi.org/project/nlpaug,175081.0,175433.0,https://anaconda.org/conda-forge/nlpaug,2023-01-30 14:20:28.830,7396.0,,,,,2.0,,,,,,,,,,,,,,,
284,ftfy,rspeer/python-ftfy,nlp,,https://github.com/rspeer/python-ftfy,https://github.com/rspeer/python-ftfy,MIT,2012-08-24 16:14:59.000,2022-12-08 13:38:21.000000,2022-10-25 17:55:33,609.0,,112.0,75.0,65.0,12.0,119.0,3452.0,"Fixes mojibake and other glitches in Unicode text, after the fact.",18.0,29,True,2021-08-23 21:02:05,6.0.3,11.0,ftfy,conda-forge/ftfy,,,,9408.0,9408.0,https://pypi.org/project/ftfy,4073035.0,4076316.0,https://anaconda.org/conda-forge/ftfy,2022-03-13 19:47:23.479,232968.0,,,,,2.0,,,,,,,,,,,,,,,
285,GluonTS,awslabs/gluon-ts,time-series-data,,https://github.com/awslabs/gluonts,https://github.com/awslabs/gluonts,Apache-2.0,2019-05-15 17:17:29.000,2023-03-02 09:21:03.000000,2023-03-02 09:21:03,1237.0,128.0,649.0,70.0,1510.0,252.0,568.0,3377.0,Probabilistic time series modeling in Python.,101.0,29,True,2023-02-20 13:57:30,0.12.3,81.0,gluonts,anaconda/gluonts,,,['mxnet'],,,https://pypi.org/project/gluonts,153950.0,153964.0,https://anaconda.org/anaconda/gluonts,2021-10-14 12:53:07.201,254.0,,,,,2.0,,,,,,,,,,,,,,,
286,dyNET,clab/dynet,ml-frameworks,,https://github.com/clab/dynet,https://github.com/clab/dynet,Apache-2.0,2015-02-08 23:09:21.000,2022-11-22 09:59:24.000000,2022-08-14 17:11:42,3272.0,,674.0,186.0,733.0,264.0,665.0,3345.0,DyNet: The Dynamic Neural Network Toolkit.,160.0,29,True,2020-10-21 13:39:07,2.1.2,9.0,dyNET,,,,,236.0,236.0,https://pypi.org/project/dyNET,2828.0,2948.0,,,,,,,,3.0,9308.0,,,,,,,,,,,,,,
287,TorchServe,pytorch/serve,model-serialisation,,https://github.com/pytorch/serve,https://github.com/pytorch/serve,Apache-2.0,2019-10-03 03:17:43.000,2023-03-02 10:08:30.000000,2023-02-27 22:30:04,3333.0,51.0,678.0,52.0,1002.0,207.0,952.0,3228.0,"Serve, optimize and scale PyTorch models in production.",152.0,29,True,2023-02-09 00:00:52,0.7.1,18.0,torchserve,pytorch/torchserve,pytorch/torchserve,,['pytorch'],,,https://pypi.org/project/torchserve,27364.0,55547.0,https://anaconda.org/pytorch/torchserve,2023-02-08 22:25:02.720,67398.0,https://hub.docker.com/r/pytorch/torchserve,2023-02-08 22:25:16.233343,16.0,1073627.0,2.0,2528.0,,,,,,,,,,,,,,
